County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Fulton,New York,11,2,0,0,0.0%,43.11240266,-74.43516277,2020-04-06 22:49 EDT,36,035,53.743,0.2046778185065962
Schoharie,New York,11,0,0,0,0.0%,42.58820746,-74.44213588,2020-04-06 22:49 EDT,36,095,31.364,0.3507205713556944
Franklin,New York,10,0,0,0,0.0%,44.592675381999996,-74.3034218499999,2020-04-06 22:49 EDT,36,033,50.692,0.1972697861595518
Essex,New York,9,0,0,0,0.0%,44.10755697,-73.79125847,2020-04-06 22:49 EDT,36,031,37.751,0.23840428068130648
Seneca,New York,9,0,0,0,0.0%,42.790068357000045,-76.82292272399997,2020-04-06 22:49 EDT,36,099,34.612,0.26002542470819373
Tioga,New York,8,0,0,0,0.0%,42.06057,-76.34519,2020-04-06 22:49 EDT,36,107,49.045,0.16311550616780507
Lewis,New York,6,3,0,0,0.0%,43.78473386600007,-75.44870611699997,2020-04-06 22:49 EDT,36,049,26.719,0.22455930236910063
Schuyler,New York,4,0,0,0,0.0%,42.370638971999995,-76.9851275,2020-04-06 22:49 EDT,36,097,17.992,0.22232103156958646
Hamilton,New York,2,0,0,0,0.0%,43.66130373,-74.49733573,2020-04-06 22:49 EDT,36,041,4.575,0.4371584699453552
Yates,New York,1,0,0,0,0.0%,42.63334577300003,-77.11807677899999,2020-04-06 22:49 EDT,36,123,25.009,0.03998560518213443
Bergen,New Jersey,6862,675,200,200,2.9%,40.95949149,-74.074442,2020-04-06 22:49 EDT,34,003,929.999,7.378502557529632
Essex,New Jersey,4493,411,186,186,4.1%,40.78779259,-74.24760059,2020-04-06 22:49 EDT,34,013,793.555,5.661863386910801
Hudson,New Jersey,4395,471,92,92,2.1%,40.74034231,-74.07410970000002,2020-04-06 22:49 EDT,34,017,668.631,6.573132265778882
Passaic,New Jersey,3756,529,53,53,1.4%,40.86034,-74.12374,2020-04-06 22:49 EDT,34,031,504.041,7.451774756418625
Union,New Jersey,3685,469,78,78,2.1%,40.69635,-74.26957,2020-04-06 22:49 EDT,34,039,553.066,6.662857597465763
Middlesex,New Jersey,3263,313,87,87,2.7%,40.57936,-74.50067,2020-04-06 22:49 EDT,34,023,826.698,3.9470278142683304
Monmouth,New Jersey,2545,191,62,62,2.4%,40.2600411,-74.22194634,2020-04-06 22:49 EDT,34,025,623.387,4.082536209449347
Ocean,New Jersey,2374,197,71,71,3.0%,39.90927434,-74.2969653,2020-04-06 22:49 EDT,34,029,591.939,4.010548384208509
Morris,New Jersey,1956,156,60,60,3.1%,40.86201902,-74.5442741,2020-04-06 22:49 EDT,34,027,494.383,3.9564467224803437
Somerset,New Jersey,902,69,31,31,3.4%,40.49859,-74.52249,2020-04-06 22:49 EDT,34,035,330.176,2.731876332622601
Mercer,New Jersey,740,86,19,19,2.6%,40.28331911,-74.70157374,2020-04-06 22:49 EDT,34,021,368.762,2.0067143577700524
Burlington,New Jersey,646,99,11,11,1.7%,40.07687,-74.85775,2020-04-06 22:49 EDT,34,005,446.367,1.4472396032860853
Camden,New Jersey,645,89,8,8,1.2%,39.94525,-75.11913,2020-04-06 22:49 EDT,34,007,507.367,1.2712691207745086
Sussex,New Jersey,292,25,11,11,3.8%,41.13934496,-74.69067762,2020-04-06 22:49 EDT,34,037,142.298,2.0520316518854798
Gloucester,New Jersey,279,31,3,3,1.1%,39.71720107,-75.14164366,2020-04-06 22:49 EDT,34,015,290.852,0.9592507529602683
Warren,New Jersey,215,20,7,7,3.3%,40.85732358,-74.997063,2020-04-06 22:49 EDT,34,041,106.293,2.022710808802085
Hunterdon,New Jersey,211,22,2,2,0.9%,40.56725317,-74.91217921,2020-04-06 22:49 EDT,34,019,125.051,1.6873115768766342
Atlantic,New Jersey,132,11,1,1,0.8%,39.4806564,-74.67264306,2020-04-06 22:49 EDT,34,001,268.539,0.49154871359467345
Cape May,New Jersey,85,8,3,3,3.5%,38.93547,-74.92137,2020-04-06 22:49 EDT,34,009,93.705,0.907102075662985
Cumberland,New Jersey,64,10,2,2,3.1%,39.37311491,-75.11061925,2020-04-06 22:49 EDT,34,011,153.400,0.4172099087353324
Salem,New Jersey,29,3,2,2,6.9%,39.57661332,-75.35810746,2020-04-06 22:49 EDT,34,033,63.336,0.45787545787545786
Oakland,Michigan,3380,345,185,185,5.5%,42.74214,-83.16174000000002,2020-04-06 22:49 EDT,26,125,1250.843,2.702177651391901
Wayne,Michigan,3247,224,153,153,4.7%,42.28515,-83.3836,2020-04-06 22:49 EDT,26,163,1761.382,1.8434388451795238
Macomb,Michigan,2159,156,100,100,4.6%,42.69565,-82.92171,2020-04-06 22:49 EDT,26,099,868.704,2.485311452462519
Genesee,Michigan,568,64,26,26,4.6%,43.0217016,-83.70675478,2020-04-06 22:49 EDT,26,049,409.361,1.3875283673823349
Washtenaw,Michigan,539,21,10,10,1.9%,42.25322942,-83.83877634,2020-04-06 22:49 EDT,26,161,365.961,1.4728345370135068
Ingham,Michigan,178,6,1,1,0.6%,42.59709245,-84.37353421,2020-04-06 22:49 EDT,26,065,289.564,0.614717299111768
Kent,Michigan,177,12,5,5,2.8%,43.03216204,-85.54929822,2020-04-06 22:49 EDT,26,081,643.140,0.27521223994775634
Livingston,Michigan,143,8,2,2,1.4%,42.60291818,-83.91152404,2020-04-06 22:49 EDT,26,093,188.482,0.7586931378062627
Saginaw,Michigan,139,21,2,2,1.4%,43.33502489,-84.05317757,2020-04-06 22:49 EDT,26,145,192.778,0.721036632810798
Monroe,Michigan,117,9,0,0,0.0%,41.91606,-83.3979,2020-04-06 22:49 EDT,26,115,149.699,0.7815683471499476
St. Clair,Michigan,110,16,3,3,2.7%,42.83189,-82.50220999999998,2020-04-06 22:49 EDT,26,147,159.566,0.6893699158968702
Jackson,Michigan,103,13,4,4,3.9%,42.24848235,-84.42344983,2020-04-06 22:49 EDT,26,075,158.913,0.6481533921076313
Berrien,Michigan,60,2,1,1,1.7%,41.95468698,-86.41222292,2020-04-06 22:49 EDT,26,021,154.807,0.3875793730257675
Kalamazoo,Michigan,58,5,3,3,5.2%,42.24543721,-85.53116967,2020-04-06 22:49 EDT,26,077,261.573,0.221735423763156
Eaton,Michigan,57,2,2,2,3.5%,42.59607493,-84.83832067,2020-04-06 22:49 EDT,26,045,109.155,0.5221932114882506
Clinton,Michigan,56,1,1,1,1.8%,42.94365426,-84.60151416,2020-04-06 22:49 EDT,26,037,77.896,0.7189072609633357
Lapeer,Michigan,49,4,0,0,0.0%,43.09013207,-83.22178574,2020-04-06 22:49 EDT,26,087,88.202,0.5555429582095643
Hillsdale,Michigan,46,2,3,3,6.5%,41.88776412,-84.59292627,2020-04-06 22:49 EDT,26,059,45.830,1.0037093606807768
Ottawa,Michigan,44,0,0,0,0.0%,42.96071229,-85.99516567,2020-04-06 22:49 EDT,26,139,284.034,0.15491103177788576
Calhoun,Michigan,41,0,1,1,2.4%,42.24653649,-85.00558363,2020-04-06 22:49 EDT,26,025,134.473,0.30489391922542075
Muskegon,Michigan,33,2,4,4,12.1%,43.29120706,-86.15200005,2020-04-06 22:49 EDT,26,121,173.043,0.1907040446594199
Lenawee,Michigan,32,1,0,0,0.0%,41.8950816170001,-84.06637217799991,2020-04-06 22:49 EDT,26,091,98.474,0.3249588723927128
Bay,Michigan,30,0,0,0,0.0%,43.70732889,-83.99203709,2020-04-06 22:49 EDT,26,017,104.786,0.2862977878724257
Otsego,Michigan,26,2,2,2,7.7%,45.0992,-84.6482,2020-04-06 22:49 EDT,26,137,24.397,1.0657047997704636
Shiawassee,Michigan,24,1,0,0,0.0%,42.95373744500011,-84.146743014,2020-04-06 22:49 EDT,26,155,68.493,0.35040077088169597
Tuscola,Michigan,22,0,2,2,9.1%,43.46412684,-83.41682258,2020-04-06 22:49 EDT,26,157,53.250,0.4131455399061033
Midland,Michigan,22,4,0,0,0.0%,43.6468649,-84.38811027,2020-04-06 22:49 EDT,26,111,83.389,0.26382376572449606
Isabella,Michigan,16,4,2,2,12.5%,43.64058966,-84.84678576,2020-04-06 22:49 EDT,26,073,70.775,0.2260685270222536
Van Buren,Michigan,16,2,1,1,6.2%,42.2513072570001,-86.01888992499991,2020-04-06 22:49 EDT,26,159,75.272,0.21256244021681373
Marquette,Michigan,15,1,2,2,13.3%,46.43125285,-87.64159342,2020-04-06 22:49 EDT,26,103,66.939,0.2240846143503787
Branch,Michigan,15,2,1,1,6.7%,41.91610928400007,-85.05902759899999,2020-04-06 22:49 EDT,26,023,43.584,0.3441629955947137
Allegan,Michigan,15,1,0,0,0.0%,42.5912512,-85.88819122,2020-04-06 22:49 EDT,26,005,115.250,0.1301518438177874
Montcalm,Michigan,15,1,0,0,0.0%,43.31095473,-85.1525018,2020-04-06 22:49 EDT,26,117,63.209,0.23730797829423025
Sanilac,Michigan,14,1,2,2,14.3%,43.42356616000011,-82.82012594799991,2020-04-06 22:49 EDT,26,151,41.376,0.33836040216550656
Grand Traverse,Michigan,14,2,3,3,21.4%,44.66867927,-85.56047625,2020-04-06 22:49 EDT,26,055,91.746,0.15259520851045275
Emmet,Michigan,13,0,2,2,15.4%,45.52025096,-84.89032852,2020-04-06 22:49 EDT,26,047,33.039,0.39347437876449043
St. Joseph,Michigan,11,1,0,0,0.0%,42.10339000000005,-86.48525999999998,2020-04-06 22:49 EDT,26,149,60.897,0.18063287189845148
Kalkaska,Michigan,8,0,2,2,25.0%,44.68468247,-85.09024392,2020-04-06 22:49 EDT,26,079,17.463,0.4581114356067113
Cheboygan,Michigan,8,0,1,1,12.5%,45.4460469310001,-84.50037714699991,2020-04-06 22:49 EDT,26,031,25.458,0.314243067012334
Charlevoix,Michigan,8,1,0,0,0.0%,45.31653,-85.26071999999998,2020-04-06 22:49 EDT,26,029,26.219,0.3051222395972386
Ionia,Michigan,8,0,0,0,0.0%,42.945088749,-85.0745858019999,2020-04-06 22:49 EDT,26,067,64.176,0.12465719272001995
Cass,Michigan,7,0,1,1,14.3%,41.915392847000106,-85.993454001,2020-04-06 22:49 EDT,26,027,51.460,0.1360279828993393
Barry,Michigan,7,1,0,0,0.0%,42.59502105,-85.30897251,2020-04-06 22:49 EDT,26,015,60.057,0.11655593852506786
Delta,Michigan,7,0,0,0,0.0%,45.919666445000075,-86.92448818199995,2020-04-06 22:49 EDT,26,041,36.190,0.19342359767891684
Mecosta,Michigan,6,0,1,1,16.7%,43.640810722,-85.3246211859999,2020-04-06 22:49 EDT,26,107,43.264,0.13868343195266272
Manistee,Michigan,6,2,0,0,0.0%,44.33296585,-86.056664,2020-04-06 22:49 EDT,26,101,24.444,0.24545900834560624
Antrim,Michigan,5,1,0,0,0.0%,44.99908039300004,-85.14020693199996,2020-04-06 22:49 EDT,26,009,23.177,0.21573111274107953
Gratiot,Michigan,5,1,0,0,0.0%,43.2927163460001,-84.604892691,2020-04-06 22:49 EDT,26,057,41.067,0.12175225850439525
Roscommon,Michigan,5,0,0,0,0.0%,44.33561169,-84.61161259999999,2020-04-06 22:49 EDT,26,143,23.877,0.20940654186036772
Wexford,Michigan,5,0,0,0,0.0%,44.33836176,-85.57838222,2020-04-06 22:49 EDT,26,165,33.111,0.15100721814502735
Gladwin,Michigan,4,0,0,0,0.0%,43.9906941,-84.38823148,2020-04-06 22:49 EDT,26,051,25.289,0.15817153703191109
Huron,Michigan,4,0,0,0,0.0%,43.8333068380001,-83.0188931639999,2020-04-06 22:49 EDT,26,063,31.543,0.12681101987762736
Gogebic,Michigan,3,0,1,1,33.3%,46.408927934000104,-89.6945112809999,2020-04-06 22:49 EDT,26,053,15.414,0.19462826002335537
Iosco,Michigan,3,0,1,1,33.3%,44.3558242330001,-83.63589798699999,2020-04-06 22:49 EDT,26,069,25.247,0.11882599912860935
Arenac,Michigan,3,0,0,0,0.0%,44.065459289000046,-83.89500344799995,2020-04-06 22:49 EDT,26,011,15.165,0.19782393669634027
Clare,Michigan,3,2,0,0,0.0%,43.9878737,-84.84783104,2020-04-06 22:49 EDT,26,035,30.616,0.09798798014110269
Oceana,Michigan,3,0,0,0,0.0%,43.64089041,-86.2675668569999,2020-04-06 22:49 EDT,26,127,26.417,0.11356323579513193
Ogemaw,Michigan,3,0,0,0,0.0%,44.33494161000011,-84.126424607,2020-04-06 22:49 EDT,26,129,20.928,0.143348623853211
Osceola,Michigan,3,0,0,0,0.0%,43.9898326430001,-85.3252568979999,2020-04-06 22:49 EDT,26,133,23.232,0.1291322314049587
Dickinson,Michigan,2,1,1,1,50.0%,46.009223988,-87.87027984299989,2020-04-06 22:49 EDT,26,043,25.570,0.07821666014861166
Crawford,Michigan,2,1,0,0,0.0%,44.683617921999996,-84.610321673,2020-04-06 22:49 EDT,26,039,13.836,0.14455044810638915
Leelanau,Michigan,2,1,0,0,0.0%,44.93849073,-85.81182341,2020-04-06 22:49 EDT,26,089,21.639,0.09242571283331023
Mackinac,Michigan,2,0,0,0,0.0%,46.081649603000066,-85.09492449699997,2020-04-06 22:49 EDT,26,097,10.817,0.18489414810021262
Newaygo,Michigan,2,0,0,0,0.0%,43.55418492,-85.80088959,2020-04-06 22:49 EDT,26,123,48.142,0.04154376635785801
Oscoda,Michigan,2,0,0,0,0.0%,44.681756044000046,-84.12973404299998,2020-04-06 22:49 EDT,26,135,8.277,0.24163344206838222
Missaukee,Michigan,1,0,1,1,100.0%,44.3373128970001,-85.094675829,2020-04-06 22:49 EDT,26,113,15.006,0.06664001066240172
Chippewa,Michigan,1,0,0,0,0.0%,46.30381924,-84.59406579,2020-04-06 22:49 EDT,26,033,37.834,0.026431252312734577
Houghton,Michigan,1,0,0,0,0.0%,46.897663355000105,-88.68764908,2020-04-06 22:49 EDT,26,061,36.360,0.027502750275027504
Luce,Michigan,1,0,0,0,0.0%,46.4706881800001,-85.544292632,2020-04-06 22:49 EDT,26,095,6.364,0.15713387806411064
Presque Isle,Michigan,1,1,0,0,0.0%,45.33474000000007,-83.49219999999997,2020-04-06 22:49 EDT,26,141,12.797,0.07814331483941549
Ontonagon,Michigan,1,0,0,0,0.0%,46.66440517700005,-89.31498527899998,2020-04-06 22:49 EDT,26,131,5.968,0.1675603217158177
Schoolcraft,Michigan,0,0,0,0,nan%,46.19657742900007,-86.19958967199995,2020-04-06 22:49 EDT,26,153,8.069,0.0
Benzie,Michigan,0,0,0,0,nan%,44.63871488700005,-86.01554558799995,2020-04-06 22:49 EDT,26,019,17.552,0.0
Los Angeles,California,6377,437,147,147,2.3%,34.053490000000004,-118.24532,2020-04-06 22:49 EDT,06,037,10098.052,0.6315079383627654
San Diego,California,1404,78,19,19,1.4%,32.71568,-117.16171,2020-04-06 22:49 EDT,06,073,3302.833,0.42508961246299765
Santa Clara,California,1224,17,42,42,3.4%,37.35579,-121.95508999999998,2020-04-06 22:49 EDT,06,085,1922.200,0.636770367287483
Riverside,California,946,147,25,25,2.6%,33.98171,-117.37404,2020-04-06 22:49 EDT,06,065,2383.286,0.39693096002745787
Orange,California,882,51,14,14,1.6%,33.78787,-117.85071,2020-04-06 22:49 EDT,06,059,3164.182,0.27874502794087064
Alameda,California,588,22,13,13,2.2%,37.76683,-122.2453,2020-04-06 22:49 EDT,06,001,1643.700,0.35772951268479647
San Francisco,California,583,15,9,9,1.5%,37.77712,-122.41964,2020-04-06 22:49 EDT,06,075,870.044,0.6700810533720134
San Mateo,California,579,24,13,13,2.2%,37.54704,-122.31485,2020-04-06 22:49 EDT,06,081,765.935,0.7559388198737491
San Bernardino,California,530,158,16,16,3.0%,34.10524,-117.29412,2020-04-06 22:49 EDT,06,071,2135.413,0.24819554812113628
Sacramento,California,462,20,18,18,3.9%,38.57944000000001,-121.49085,2020-04-06 22:49 EDT,06,067,1510.023,0.30595560464973054
Contra Costa,California,417,31,7,7,1.7%,37.91793732,-121.9259354,2020-04-06 22:49 EDT,06,013,1133.247,0.36796920706606767
Kern,California,252,22,2,2,0.8%,35.34281638,-118.7299395,2020-04-06 22:49 EDT,06,029,883.053,0.28537358459797996
Ventura,California,226,5,6,6,2.7%,34.28082,-119.29232,2020-04-06 22:49 EDT,06,111,848.112,0.2664742392514196
San Joaquin,California,206,15,11,11,5.3%,37.93479557,-121.2713112,2020-04-06 22:49 EDT,06,077,732.212,0.2813392842510093
Santa Barbara,California,192,18,2,2,1.0%,34.41938,-119.69905,2020-04-06 22:49 EDT,06,083,443.738,0.43268775719005353
Marin,California,143,2,9,9,6.3%,38.07188727,-122.7195348,2020-04-06 22:49 EDT,06,041,260.295,0.5493766687796539
Tulare,California,135,19,6,6,4.4%,36.20649,-119.34305,2020-04-06 22:49 EDT,06,107,460.477,0.2931742519170339
Sonoma,California,111,4,2,2,1.8%,38.29188,-122.45728,2020-04-06 22:49 EDT,06,097,501.317,0.22141678817993407
Fresno,California,108,5,1,1,0.9%,36.74084000000001,-119.78552,2020-04-06 22:49 EDT,06,019,978.130,0.11041477104270393
Placer,California,106,3,3,3,2.8%,39.05913563,-120.7536328,2020-04-06 22:49 EDT,06,061,380.077,0.2788908563264812
San Luis Obispo,California,95,0,1,1,1.1%,35.28579000000001,-120.66275,2020-04-06 22:49 EDT,06,079,281.455,0.3375317546321792
Solano,California,88,15,1,1,1.1%,38.27793363,-121.9272405,2020-04-06 22:49 EDT,06,095,438.530,0.20067042163592003
Santa Cruz,California,71,2,1,1,1.4%,36.97424,-122.03098,2020-04-06 22:49 EDT,06,087,273.765,0.2593465198253977
Stanislaus,California,71,6,0,0,0.0%,37.55932622,-120.9976619,2020-04-06 22:49 EDT,06,099,539.301,0.1316518975488642
Imperial,California,68,11,3,3,4.4%,32.84748,-115.56952,2020-04-06 22:49 EDT,06,025,180.216,0.3773249877924269
Monterey,California,62,0,2,2,3.2%,36.21714603,-121.2390196,2020-04-06 22:49 EDT,06,053,433.212,0.1431169958357571
Humboldt,California,49,5,0,0,0.0%,40.69879803,-123.8737147,2020-04-06 22:49 EDT,06,023,135.768,0.36090978728419065
Yolo,California,37,0,1,1,2.7%,38.73431,-121.81279,2020-04-06 22:49 EDT,06,113,214.977,0.17211143517678634
Nevada,California,32,1,1,1,3.1%,39.2616,-121.0161,2020-04-06 22:49 EDT,06,057,99.092,0.32293222459936216
Merced,California,29,0,1,1,3.4%,37.19187429,-120.717739,2020-04-06 22:49 EDT,06,047,269.075,0.10777664220013009
Madera,California,28,0,2,2,7.1%,36.96205,-120.06399,2020-04-06 22:49 EDT,06,039,155.013,0.18063001167644002
San Benito,California,23,0,2,2,8.7%,36.50506,-121.08332,2020-04-06 22:49 EDT,06,069,59.416,0.3871011175440958
Napa,California,22,2,2,2,9.1%,38.50647693,-122.3306091,2020-04-06 22:49 EDT,06,055,140.530,0.15655020280367182
El Dorado,California,22,0,0,0,0.0%,38.68217,-120.84683,2020-04-06 22:49 EDT,06,017,186.661,0.11786072077188059
Shasta,California,20,0,3,3,15.0%,40.59828,-122.49095,2020-04-06 22:49 EDT,06,089,179.085,0.11167881173744311
Mono,California,19,0,1,1,5.3%,37.93749777,-118.8838882,2020-04-06 22:49 EDT,06,051,14.174,1.3404825737265413
Sutter,California,16,0,2,2,12.5%,39.0346753900001,-121.694845711,2020-04-06 22:49 EDT,06,101,95.872,0.16688918558077434
Butte,California,11,0,0,0,0.0%,39.66709143,-121.600911,2020-04-06 22:49 EDT,06,007,227.075,0.0484421446658593
Inyo,California,11,0,0,0,0.0%,36.511060297,-117.41059195,2020-04-06 22:49 EDT,06,027,18.085,0.6082388719933647
Yuba,California,11,2,0,0,0.0%,39.26918299,-121.3512653,2020-04-06 22:49 EDT,06,115,75.493,0.14570887367040652
Calaveras,California,5,1,0,0,0.0%,38.20473567,-120.5540655,2020-04-06 22:49 EDT,06,009,45.235,0.11053387863380126
Kings,California,5,0,0,0,0.0%,36.075430705,-119.815354141,2020-04-06 22:49 EDT,06,031,150.075,0.03331667499583542
Mendocino,California,4,0,0,0,0.0%,39.44024063,-123.3912784,2020-04-06 22:49 EDT,06,045,87.422,0.04575507309372926
Siskiyou,California,4,1,0,0,0.0%,41.59256366,-122.5407772,2020-04-06 22:49 EDT,06,093,43.540,0.09186954524575104
Amador,California,3,0,0,0,0.0%,38.44606535,-120.651755,2020-04-06 22:49 EDT,06,005,37.829,0.07930423748975654
Plumas,California,3,0,0,0,0.0%,40.00070235500005,-120.83349825399996,2020-04-06 22:49 EDT,06,063,18.699,0.16043638697256538
Colusa,California,2,0,0,0,0.0%,39.1775976810001,-122.237102265,2020-04-06 22:49 EDT,06,011,21.464,0.09317927692881102
Glenn,California,2,0,0,0,0.0%,39.598279844000004,-122.392389048,2020-04-06 22:49 EDT,06,021,27.897,0.0716922966627236
Tuolumne,California,2,0,0,0,0.0%,38.02764367200007,-119.954653631,2020-04-06 22:49 EDT,06,109,53.932,0.037083735073796635
Del Norte,California,2,0,0,0,0.0%,41.74317575200007,-123.89711070599998,2020-04-06 22:49 EDT,06,015,27.424,0.07292882147024504
Alpine,California,1,0,0,0,0.0%,38.59733304900004,-119.82042125199995,2020-04-06 22:49 EDT,06,003,1.146,0.8726003490401397
Tehama,California,1,0,0,0,0.0%,40.12569694300004,-122.23391529299994,2020-04-06 22:49 EDT,06,103,63.373,0.015779590677417826
