County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Schenectady,New York,469,12,22,0,4.7%,258,0,42.81238,-73.94122,2020-04-28 21:50 EDT,36,093,154.883,3.028092172801405
Oneida,New York,411,14,15,0,3.6%,148,0,43.24306498,-75.42583597,2020-04-28 21:50 EDT,36,065,230.782,1.7809014567860577
Niagara,New York,410,0,21,0,5.1%,182,0,43.19998147,-78.74522262,2020-04-28 21:50 EDT,36,063,211.704,1.9366662887805615
Saratoga,New York,343,7,11,0,3.2%,121,0,43.06974,-73.63661,2020-04-28 21:50 EDT,36,091,227.377,1.5085078965770504
Broome,New York,266,4,19,0,7.1%,134,0,42.16021802,-75.81964586,2020-04-28 21:50 EDT,36,007,194.402,1.3682986800547319
Rensselaer,New York,252,0,11,0,4.4%,146,0,42.71086263,-73.5097379,2020-04-28 21:50 EDT,36,083,159.431,1.5806210837290111
Steuben,New York,225,0,35,0,15.6%,104,0,42.26782685,-77.38382596,2020-04-28 21:50 EDT,36,101,96.927,2.321334612646631
St. Lawrence,New York,176,0,0,0,0.0%,0,0,44.17727,-76.16771999999997,2020-04-28 21:50 EDT,36,089,109.558,1.6064550283867907
Columbia,New York,154,0,13,0,8.4%,81,0,42.25001078,-73.63186134,2020-04-28 21:50 EDT,36,021,60.919,2.527946945944615
Warren,New York,150,3,0,0,0.0%,0,0,43.5592099,-73.85881158,2020-04-28 21:50 EDT,36,113,64.480,2.326302729528536
Genesee,New York,149,3,3,0,2.0%,72,0,43.00094016,-78.1936949,2020-04-28 21:50 EDT,36,037,58.112,2.564014317180617
Madison,New York,133,0,5,0,3.8%,108,0,42.91290749,-75.66978904,2020-04-28 21:50 EDT,36,053,71.359,1.8638153561568969
Washington,New York,131,1,2,0,1.5%,53,0,43.31227113,-73.43096234,2020-04-28 21:50 EDT,36,115,61.828,2.1187811347609498
Tompkins,New York,130,0,0,0,0.0%,97,0,42.44933495,-76.47064359,2020-04-28 21:50 EDT,36,109,102.962,1.2626017365630038
Greene,New York,119,0,5,0,4.2%,78,0,42.27654571,-74.12261588,2020-04-28 21:50 EDT,36,039,47.617,2.49910746162085
Chemung,New York,113,5,1,0,0.9%,10,0,42.1411881,-76.76001059999999,2020-04-28 21:50 EDT,36,015,85.740,1.317937951947749
Chenango,New York,95,0,0,0,0.0%,0,0,42.49349443,-75.61153709999998,2020-04-28 21:50 EDT,36,017,48.348,1.9649209894928437
Tioga,New York,94,0,6,0,6.4%,29,0,42.06057,-76.34519,2020-04-28 21:50 EDT,36,107,49.045,1.9166071974717096
Ontario,New York,90,4,9,0,10.0%,47,0,42.85288942,-77.29981098,2020-04-28 21:50 EDT,36,069,109.472,0.8221280327389652
Orleans,New York,81,0,9,0,11.1%,24,0,43.252100586000005,-78.23124678499991,2020-04-28 21:50 EDT,36,073,41.175,1.9672131147540985
Wayne,New York,70,1,1,0,1.4%,35,0,42.474131,-77.09816,2020-04-28 21:50 EDT,36,117,90.856,0.7704499427665756
Delaware,New York,68,0,4,0,5.9%,39,0,42.19804334,-74.96635196,2020-04-28 21:50 EDT,36,025,45.502,1.4944398048437433
Clinton,New York,66,0,4,0,6.1%,46,0,44.7904,-73.6006,2020-04-28 21:50 EDT,36,019,80.794,0.8168923434908533
Fulton,New York,66,4,0,0,0.0%,0,0,43.11240266,-74.43516277,2020-04-28 21:50 EDT,36,035,53.743,1.2280669110395772
Livingston,New York,65,2,5,0,7.7%,30,0,42.72808354,-77.77543855,2020-04-28 21:50 EDT,36,051,63.907,1.0171029777645642
Otsego,New York,65,5,4,0,6.2%,31,0,42.63373751,-75.03256231,2020-04-28 21:50 EDT,36,077,60.244,1.0789456211406945
Wyoming,New York,64,0,5,0,7.8%,33,0,42.70242659,-78.22443261,2020-04-28 21:50 EDT,36,121,40.565,1.5777147787501542
Oswego,New York,63,2,3,0,4.8%,48,0,43.4365257,-76.14924403,2020-04-28 21:50 EDT,36,075,119.104,0.5289494895217625
Jefferson,New York,61,0,0,0,0.0%,9,0,44.04103424,-75.91225529,2020-04-28 21:50 EDT,36,045,114.448,0.5329931497273871
Herkimer,New York,58,1,3,0,5.2%,0,0,43.0259,-74.98433,2020-04-28 21:50 EDT,36,043,62.505,0.9279257659387249
Montgomery,New York,49,2,1,0,2.0%,33,0,42.90229179999999,-74.43960085,2020-04-28 21:50 EDT,36,057,49.426,0.9913810545057257
Cayuga,New York,48,0,1,0,2.1%,43,0,42.92145204,-76.54917489,2020-04-28 21:50 EDT,36,011,77.868,0.6164278008938203
Cattaraugus,New York,45,0,0,0,0.0%,0,0,42.2485958350001,-78.678812022,2020-04-28 21:50 EDT,36,009,77.686,0.5792549494117344
Schoharie,New York,38,3,0,0,0.0%,0,0,42.58820746,-74.44213588,2020-04-28 21:50 EDT,36,095,31.364,1.2115801555923988
Seneca,New York,38,0,0,0,0.0%,0,0,42.790068356999996,-76.822922724,2020-04-28 21:50 EDT,36,099,34.612,1.0978851265457068
Allegany,New York,35,0,2,0,5.7%,28,0,42.25739788,-78.02755444,2020-04-28 21:50 EDT,36,003,47.025,0.7442849548112707
Cortland,New York,32,0,0,0,0.0%,31,0,42.59500111,-76.07023743,2020-04-28 21:50 EDT,36,023,48.123,0.6649626997485609
Chautauqua,New York,31,0,3,0,9.7%,24,0,42.22826274,-79.36643298,2020-04-28 21:50 EDT,36,013,129.656,0.23909421854754118
Essex,New York,26,2,0,0,0.0%,8,0,44.10755697,-73.79125847,2020-04-28 21:50 EDT,36,031,37.751,0.6887234775237743
Yates,New York,17,0,1,0,5.9%,2,0,42.633345773,-77.11807677899999,2020-04-28 21:50 EDT,36,123,25.009,0.6797552880962854
Franklin,New York,14,0,0,0,0.0%,4,0,44.592675381999996,-74.3034218499999,2020-04-28 21:50 EDT,36,033,50.692,0.27617770062337255
Lewis,New York,9,0,0,0,0.0%,5,0,43.78473386600009,-75.448706117,2020-04-28 21:50 EDT,36,049,26.719,0.33683895355365095
Schuyler,New York,8,0,0,0,0.0%,6,0,42.370638971999995,-76.9851275,2020-04-28 21:50 EDT,36,097,17.992,0.4446420631391729
Hamilton,New York,3,0,0,0,0.0%,0,0,43.66130373,-74.49733573,2020-04-28 21:50 EDT,36,041,4.575,0.6557377049180327
Bergen,New Jersey,15251,147,1002,42,6.6%,0,0,40.95949149,-74.074442,2020-04-28 21:50 EDT,34,003,929.999,16.398942364454157
Hudson,New Jersey,14309,384,722,49,5.0%,314,0,40.74034231,-74.07410970000002,2020-04-28 21:50 EDT,34,017,668.631,21.40044359295336
Essex,New Jersey,13190,143,1090,62,8.3%,60,0,40.78779259,-74.24760059,2020-04-28 21:50 EDT,34,013,793.555,16.621406203728792
Union,New Jersey,12188,177,627,44,5.1%,151,0,40.69635,-74.26957,2020-04-28 21:50 EDT,34,039,553.066,22.037152889528553
Passaic,New Jersey,11755,406,475,37,4.0%,0,0,40.86034,-74.12374,2020-04-28 21:50 EDT,34,031,504.041,23.321515511634967
Middlesex,New Jersey,11102,335,515,60,4.6%,0,0,40.57936,-74.50067,2020-04-28 21:50 EDT,34,023,826.698,13.42932969476157
Ocean,New Jersey,6151,127,342,12,5.6%,0,0,39.90927434,-74.2969653,2020-04-28 21:50 EDT,34,029,591.939,10.391273425133333
Monmouth,New Jersey,5826,67,305,3,5.2%,0,0,40.2600411,-74.22194634,2020-04-28 21:50 EDT,34,025,623.387,9.345719432711943
Morris,New Jersey,5128,98,377,22,7.4%,1,0,40.86201902,-74.5442741,2020-04-28 21:50 EDT,34,027,494.383,10.372524945234767
Mercer,New Jersey,3605,172,212,18,5.9%,12,0,40.28331911,-74.70157374,2020-04-28 21:50 EDT,34,021,368.762,9.775953053731135
Camden,New Jersey,3285,161,124,2,3.8%,0,0,39.94525,-75.11913,2020-04-28 21:50 EDT,34,007,507.367,6.474603196502729
Somerset,New Jersey,3278,74,242,15,7.4%,0,0,40.49859,-74.52249,2020-04-28 21:50 EDT,34,035,330.176,9.928038379530918
Burlington,New Jersey,2543,136,106,8,4.2%,0,0,40.07687,-74.85775,2020-04-28 21:50 EDT,34,005,446.367,5.697105744824326
Gloucester,New Jersey,1179,68,38,5,3.2%,0,0,39.71720107,-75.14164366,2020-04-28 21:50 EDT,34,015,290.852,4.053608020574037
Sussex,New Jersey,882,18,97,4,11.0%,0,0,41.13934496,-74.69067762,2020-04-28 21:50 EDT,34,037,142.298,6.198259989599292
Atlantic,New Jersey,868,119,35,5,4.0%,71,0,39.4806564,-74.67264306,2020-04-28 21:50 EDT,34,001,268.539,3.2323051772740645
Warren,New Jersey,848,38,71,4,8.4%,76,0,40.85732358,-74.997063,2020-04-28 21:50 EDT,34,041,106.293,7.977947748205433
Cumberland,New Jersey,659,64,10,2,1.5%,0,0,39.37311491,-75.11061925,2020-04-28 21:50 EDT,34,011,153.400,4.295958279009127
Hunterdon,New Jersey,573,9,24,1,4.2%,0,0,40.56725317,-74.91217921,2020-04-28 21:50 EDT,34,019,125.051,4.58213049075977
Cape May,New Jersey,299,18,20,2,6.7%,45,0,38.93547,-74.92137,2020-04-28 21:50 EDT,34,009,93.705,3.1908649485086173
Salem,New Jersey,219,7,8,1,3.7%,0,0,39.57661332,-75.35810746,2020-04-28 21:50 EDT,34,033,63.336,3.4577491474043196
Middlesex,Massachusetts,13417,464,731,31,5.4%,147,0,42.48559407,-71.3917913,2020-04-28 21:50 EDT,25,017,1595.192,8.410899753760049
Suffolk,Massachusetts,12140,257,469,21,3.9%,926,0,42.33189157,-71.07537429,2020-04-28 21:50 EDT,25,025,791.766,15.332812977571654
Essex,Massachusetts,7972,264,383,24,4.8%,0,0,42.63251,-70.78113,2020-04-28 21:50 EDT,25,009,781.024,10.207112713565781
Norfolk,Massachusetts,5567,169,448,19,8.0%,218,0,42.11941,-71.33083,2020-04-28 21:50 EDT,25,021,698.249,7.97280053390696
Worcester,Massachusetts,4999,255,229,14,4.6%,8,0,42.26341,-71.80219,2020-04-28 21:50 EDT,25,027,822.280,6.079437661137326
Plymouth,Massachusetts,4744,137,256,16,5.4%,0,0,41.92808,-70.6568,2020-04-28 21:50 EDT,25,023,512.135,9.263182559286125
Hampden,Massachusetts,3546,165,346,9,9.8%,0,0,42.064613,-72.422,2020-04-28 21:50 EDT,25,013,469.116,7.558898012431894
Bristol,Massachusetts,3270,202,155,18,4.7%,0,0,41.79836956,-71.11428121,2020-04-28 21:50 EDT,25,005,558.905,5.850725973108132
Barnstable,Massachusetts,820,22,39,0,4.8%,0,0,41.70194,-70.30442,2020-04-28 21:50 EDT,25,001,213.690,3.837334456455613
Hampshire,Massachusetts,509,66,27,1,5.3%,0,0,42.3402715,-72.66940388,2020-04-28 21:50 EDT,25,015,161.159,3.1583715461128454
Berkshire,Massachusetts,430,2,31,0,7.2%,0,0,42.51105,-73.19426,2020-04-28 21:50 EDT,25,003,127.328,3.3771048002010557
Franklin,Massachusetts,237,6,33,0,13.9%,0,0,42.58654867,-72.59777313,2020-04-28 21:50 EDT,25,011,70.935,3.3410869105519136
Cook,Illinois,33449,1496,1457,110,4.4%,2,0,41.84014932,-87.81682325,2020-04-28 21:50 EDT,17,031,5223.719,6.403292366989878
Lake,Illinois,3192,112,123,5,3.9%,0,0,42.32327645,-88.00353452,2020-04-28 21:50 EDT,17,097,703.619,4.536546056885901
DuPage,Illinois,2736,108,139,6,5.1%,100,0,41.85194049,-88.08561127,2020-04-28 21:50 EDT,17,043,931.743,2.9364320418827936
Will,Illinois,2254,81,145,9,6.4%,0,0,41.44505655,-87.97865231,2020-04-28 21:50 EDT,17,197,688.697,3.2728471301602884
Kane,Illinois,1308,123,41,2,3.1%,0,0,41.93887565,-88.42863925,2020-04-28 21:50 EDT,17,089,530.839,2.4640239319266293
McHenry,Illinois,552,14,31,3,5.6%,0,0,42.32621,-88.26731,2020-04-28 21:50 EDT,17,111,307.789,1.7934364126073383
St. Clair,Illinois,434,31,25,1,5.8%,0,0,38.46996471,-89.92749975,2020-04-28 21:50 EDT,17,163,263.463,1.6472901318211668
Winnebago,Illinois,365,22,10,2,2.7%,0,0,42.26568,-89.24139,2020-04-28 21:50 EDT,17,201,286.174,1.2754478044825874
Rock Island,Illinois,342,19,9,1,2.6%,0,0,41.51196,-90.57607,2020-04-28 21:50 EDT,17,161,145.275,2.354155911202891
Madison,Illinois,318,12,18,1,5.7%,72,0,38.83006224,-89.9017802,2020-04-28 21:50 EDT,17,119,265.670,1.1969736891632476
Kankakee,Illinois,313,4,24,1,7.7%,59,0,41.13771418,-87.86181763,2020-04-28 21:50 EDT,17,091,111.061,2.8182710402391478
Kendall,Illinois,235,17,5,0,2.1%,76,0,41.59058793,-88.42880574,2020-04-28 21:50 EDT,17,093,124.626,1.8856418403864361
Sangamon,Illinois,159,46,8,0,5.0%,31,0,39.75815792,-89.65888740000004,2020-04-28 21:50 EDT,17,167,197.661,0.804407546253434
Randolph,Illinois,126,17,1,0,0.8%,35,0,38.054123317000105,-89.823777353,2020-04-28 21:50 EDT,17,157,32.546,3.871443495360413
Champaign,Illinois,114,7,6,0,5.3%,62,0,40.1142,-88.2435,2020-04-28 21:50 EDT,17,019,209.448,0.5442878423284061
Ogle,Illinois,110,5,1,0,0.9%,0,0,42.04264493,-89.320671513,2020-04-28 21:50 EDT,17,141,51.328,2.143079800498753
Macon,Illinois,103,0,11,0,10.7%,0,0,39.860005958,-88.961581688,2020-04-28 21:50 EDT,17,115,106.512,0.9670271894246658
McLean,Illinois,94,2,3,0,3.2%,73,0,40.4908761,-88.84731521,2020-04-28 21:50 EDT,17,113,173.219,0.5426656429144608
Clinton,Illinois,90,5,1,0,1.1%,11,0,40.1536,-88.9645,2020-04-28 21:50 EDT,17,027,37.628,2.391835866907622
DeKalb,Illinois,82,6,1,0,1.2%,31,0,41.89355666,-88.77029027,2020-04-28 21:50 EDT,17,037,104.200,0.7869481765834933
Jefferson,Illinois,81,0,9,1,11.1%,0,0,38.300505205,-88.92399427,2020-04-28 21:50 EDT,17,081,38.169,2.122141004480075
Boone,Illinois,81,2,9,0,11.1%,0,0,42.3230792850001,-88.82337269999991,2020-04-28 21:50 EDT,17,007,53.606,1.5110248852740364
Peoria,Illinois,78,10,2,0,2.6%,13,0,40.69236,-89.58799,2020-04-28 21:50 EDT,17,143,184.463,0.42284902663406754
Whiteside,Illinois,76,9,5,0,6.6%,10,0,41.75533495,-89.91231676,2020-04-28 21:50 EDT,17,195,56.396,1.3476133059082205
Jackson,Illinois,75,7,7,0,9.3%,14,0,37.78549498,-89.38103883,2020-04-28 21:50 EDT,17,077,58.551,1.2809345698621715
Monroe,Illinois,67,3,10,0,14.9%,0,0,38.27850832,-90.17455562,2020-04-28 21:50 EDT,17,133,33.936,1.9743045733144744
Warren,Illinois,53,3,0,0,0.0%,0,0,40.84883665800004,-90.61501603899995,2020-04-28 21:50 EDT,17,187,17.338,3.0568693044180413
LaSalle,Illinois,49,3,1,0,2.0%,8,0,41.34400744,-88.88594642,2020-04-28 21:50 EDT,17,099,110.401,0.4438365594514542
Jasper,Illinois,44,2,3,0,6.8%,0,0,39.0100025250001,-88.15380616200001,2020-04-28 21:50 EDT,17,079,9.598,4.584288393415295
Adams,Illinois,40,7,0,0,0.0%,5,0,39.98779601,-91.18448433,2020-04-28 21:50 EDT,17,001,66.427,0.6021647823927019
Henry,Illinois,38,2,0,0,0.0%,0,0,41.353097102,-90.13137241,2020-04-28 21:50 EDT,17,073,49.464,0.7682354843926896
Tazewell,Illinois,38,1,3,0,7.9%,0,0,40.507503246999995,-89.513517454,2020-04-28 21:50 EDT,17,179,133.852,0.2838956459373039
Knox,Illinois,36,0,0,0,0.0%,0,0,40.931789321,-90.21320076399999,2020-04-28 21:50 EDT,17,095,50.999,0.7058961940430205
Grundy,Illinois,30,0,0,0,0.0%,0,0,41.28509707,-88.41849383,2020-04-28 21:50 EDT,17,063,50.509,0.5939535528321686
Macoupin,Illinois,30,0,0,0,0.0%,11,0,39.26100111,-89.924402145,2020-04-28 21:50 EDT,17,117,45.719,0.6561823311970953
Christian,Illinois,28,0,4,0,14.3%,0,0,39.54577609,-89.27725101,2020-04-28 21:50 EDT,17,021,33.231,0.842586741295778
Marion,Illinois,28,2,0,0,0.0%,0,0,38.64958383200009,-88.9189293159999,2020-04-28 21:50 EDT,17,121,38.084,0.7352168889822497
Williamson,Illinois,28,3,0,0,0.0%,6,0,37.73016812,-88.92990905,2020-04-28 21:50 EDT,17,199,67.299,0.4160537303674646
Cass,Illinois,27,2,0,0,0.0%,0,0,39.974042097000044,-90.24734567399996,2020-04-28 21:50 EDT,17,017,12.665,2.131859455191473
Montgomery,Illinois,24,1,1,0,4.2%,0,0,39.23103717300009,-89.478822903,2020-04-28 21:50 EDT,17,135,29.009,0.8273294494811955
Stephenson,Illinois,22,6,0,0,0.0%,5,0,42.35183834,-89.66225046,2020-04-28 21:50 EDT,17,177,45.433,0.48422952479475273
Lee,Illinois,22,2,0,0,0.0%,3,0,41.74620410900009,-89.30033537899997,2020-04-28 21:50 EDT,17,103,34.527,0.6371824948590957
Coles,Illinois,22,0,1,0,4.5%,0,0,39.52028617,-88.22175501,2020-04-28 21:50 EDT,17,029,51.736,0.42523581258698
Morgan,Illinois,21,3,1,0,4.8%,0,0,39.715562618,-90.20152880799999,2020-04-28 21:50 EDT,17,137,34.426,0.6100040666937779
Iroquois,Illinois,20,2,0,0,0.0%,0,0,40.747229334000004,-87.824303344,2020-04-28 21:50 EDT,17,075,28.169,0.7100003550001774
Livingston,Illinois,20,0,1,0,5.0%,0,0,40.891555,-88.55772305,2020-04-28 21:50 EDT,17,105,36.324,0.5506001541680432
Pulaski,Illinois,17,0,0,0,0.0%,0,0,37.13833,-89.13879,2020-04-28 21:50 EDT,17,153,5.611,3.029762965603279
Fayette,Illinois,16,0,2,0,12.5%,0,0,39.000167096999995,-89.0241058839999,2020-04-28 21:50 EDT,17,051,21.724,0.7365126127784938
Vermilion,Illinois,16,2,0,0,0.0%,0,0,40.183406303000005,-87.732809099,2020-04-28 21:50 EDT,17,183,78.407,0.20406341270549824
Douglas,Illinois,14,0,0,0,0.0%,0,0,39.769450088,-88.217325396,2020-04-28 21:50 EDT,17,041,19.714,0.7101552196408643
Perry,Illinois,13,4,0,0,0.0%,0,0,38.08373454600007,-89.36704277599995,2020-04-28 21:50 EDT,17,145,21.384,0.607931163486719
Woodford,Illinois,12,1,1,0,8.3%,0,0,40.84437,-89.02781,2020-04-28 21:50 EDT,17,203,38.817,0.30914290130612876
Jersey,Illinois,12,0,1,0,8.3%,5,0,39.086770582,-90.3566413809999,2020-04-28 21:50 EDT,17,083,22.069,0.5437491503919525
McDonough,Illinois,12,5,0,0,0.0%,0,0,40.456237833000046,-90.67784734499998,2020-04-28 21:50 EDT,17,109,30.875,0.38866396761133604
Bureau,Illinois,11,1,0,0,0.0%,0,0,41.404149902,-89.528661599,2020-04-28 21:50 EDT,17,011,33.381,0.32952877385338963
Jo Daviess,Illinois,11,0,0,0,0.0%,0,0,42.36604806,-90.20521679,2020-04-28 21:50 EDT,17,085,21.834,0.5038014106439498
Crawford,Illinois,10,0,0,0,0.0%,0,0,39.0027131850001,-87.75955070299999,2020-04-28 21:50 EDT,17,033,19.088,0.5238893545683151
Mason,Illinois,10,3,0,0,0.0%,0,0,40.2402083960001,-89.91585774299999,2020-04-28 21:50 EDT,17,125,13.778,0.7257947452460445
Shelby,Illinois,10,0,0,0,0.0%,0,0,39.3911615150001,-88.80548709999991,2020-04-28 21:50 EDT,17,173,21.832,0.45804323928178825
Carroll,Illinois,9,0,2,0,22.2%,0,0,42.070473952,-89.9281067509999,2020-04-28 21:50 EDT,17,015,14.562,0.6180469715698392
Ford,Illinois,8,0,1,0,12.5%,0,0,40.5971646460001,-88.2232756609999,2020-04-28 21:50 EDT,17,053,13.398,0.5971040453799075
Franklin,Illinois,8,0,0,0,0.0%,0,0,37.992252638000004,-88.924210117,2020-04-28 21:50 EDT,17,055,39.127,0.20446239169882693
Washington,Illinois,8,0,0,0,0.0%,2,0,38.35225393,-89.41049152,2020-04-28 21:50 EDT,17,189,14.155,0.5651713175556341
Union,Illinois,8,0,0,0,0.0%,0,0,37.471730095000055,-89.25250896299997,2020-04-28 21:50 EDT,17,181,17.127,0.4670987329946868
Menard,Illinois,7,3,0,0,0.0%,0,0,40.027393864000004,-89.8021560939999,2020-04-28 21:50 EDT,17,129,12.367,0.5660224791784587
Logan,Illinois,7,3,0,0,0.0%,2,0,40.124526836,-89.36752216699993,2020-04-28 21:50 EDT,17,107,29.207,0.23966857260245833
Mercer,Illinois,7,0,0,0,0.0%,0,0,41.2054074390001,-90.73868385600001,2020-04-28 21:50 EDT,17,131,15.693,0.4460587523099471
Piatt,Illinois,7,0,0,0,0.0%,2,0,40.0103098220001,-88.591068206,2020-04-28 21:50 EDT,17,147,16.427,0.4261277165641931
Bond,Illinois,5,0,1,0,20.0%,2,0,38.886824749,-89.435512955,2020-04-28 21:50 EDT,17,005,16.712,0.299186213499282
Clark,Illinois,5,1,0,0,0.0%,0,0,39.333570578,-87.787677393,2020-04-28 21:50 EDT,17,023,15.836,0.3157362970447083
Moultrie,Illinois,5,1,0,0,0.0%,0,0,39.641490903000005,-88.619282343,2020-04-28 21:50 EDT,17,139,14.703,0.3400666530640006
Effingham,Illinois,5,0,1,0,20.0%,0,0,39.0597614260001,-88.589844192,2020-04-28 21:50 EDT,17,049,34.174,0.14631006027974483
Hancock,Illinois,5,0,0,0,0.0%,0,0,40.4021787410001,-91.15974934199993,2020-04-28 21:50 EDT,17,067,18.112,0.27606007067137805
Marshall,Illinois,4,0,0,0,0.0%,0,0,41.033146135,-89.3447671009999,2020-04-28 21:50 EDT,17,123,11.794,0.33915550279803286
Massac,Illinois,4,0,0,0,0.0%,2,0,37.219332643,-88.7075864219999,2020-04-28 21:50 EDT,17,127,14.430,0.2772002772002772
Johnson,Illinois,4,0,0,0,0.0%,0,0,37.45958835500005,-88.88080163399998,2020-04-28 21:50 EDT,17,087,12.602,0.3174099349309633
Henderson,Illinois,4,0,0,0,0.0%,0,0,40.81745032300007,-90.92148018199998,2020-04-28 21:50 EDT,17,071,6.884,0.5810575246949449
Cumberland,Illinois,3,0,0,0,0.0%,0,0,39.27332831,-88.24016822,2020-04-28 21:50 EDT,17,035,10.865,0.2761159687068569
Saline,Illinois,3,0,0,0,0.0%,1,0,37.7531395600001,-88.540753411,2020-04-28 21:50 EDT,17,165,24.231,0.12380834468243161
Lawrence,Illinois,3,0,0,0,0.0%,0,0,38.719916493,-87.726769979,2020-04-28 21:50 EDT,17,101,16.189,0.18531101365124467
Richland,Illinois,3,0,0,0,0.0%,0,0,38.712331152,-88.085118489,2020-04-28 21:50 EDT,17,159,15.881,0.1889049807946603
Fulton,Illinois,3,0,0,0,0.0%,0,0,40.47275446000003,-90.20751673399995,2020-04-28 21:50 EDT,17,057,35.418,0.08470269354565475
Greene,Illinois,3,1,0,0,0.0%,0,0,39.35610505600005,-90.39045797499996,2020-04-28 21:50 EDT,17,061,13.218,0.22696323195642307
Alexander,Illinois,3,0,0,0,0.0%,0,0,37.19640674400007,-89.33723930499997,2020-04-28 21:50 EDT,17,003,6.532,0.45927740355174523
De Witt,Illinois,2,1,0,0,0.0%,1,0,40.1856000000001,-88.78604,2020-04-28 21:50 EDT,17,039,16.042,0.1246727340730582
Gallatin,Illinois,2,0,0,0,0.0%,0,0,37.7629541680001,-88.23091585200001,2020-04-28 21:50 EDT,17,059,5.157,0.38782237735117314
Clay,Illinois,2,0,0,0,0.0%,0,0,38.75413226300003,-88.49016093599995,2020-04-28 21:50 EDT,17,025,13.338,0.149947518368571
Wayne,Illinois,2,0,0,0,0.0%,0,0,38.42954084900003,-88.42556264199999,2020-04-28 21:50 EDT,17,191,16.487,0.12130769697337294
Hamilton,Illinois,2,0,0,0,0.0%,0,0,38.08155417800003,-88.53906949999998,2020-04-28 21:50 EDT,17,065,8.221,0.24327940639824838
White,Illinois,2,1,0,0,0.0%,0,0,38.08746945400003,-88.17955970299994,2020-04-28 21:50 EDT,17,193,14.025,0.14260249554367202
Pike,Illinois,1,0,0,0,0.0%,0,0,39.623384978000004,-90.88186593100001,2020-04-28 21:50 EDT,17,149,15.754,0.06347594261774787
Calhoun,Illinois,1,0,0,0,0.0%,1,0,39.1725795180001,-90.6642685459999,2020-04-28 21:50 EDT,17,013,4.858,0.20584602717167558
Wabash,Illinois,1,0,0,0,0.0%,0,0,38.445986033000004,-87.844341465,2020-04-28 21:50 EDT,17,185,11.573,0.08640801866413203
Stark,Illinois,1,0,0,0,0.0%,0,0,41.093370104,-89.79742375,2020-04-28 21:50 EDT,17,175,5.500,0.18181818181818182
Schuyler,Illinois,1,0,0,0,0.0%,0,0,40.158103032,-90.61534194,2020-04-28 21:50 EDT,17,169,7.064,0.14156285390713477
Hardin,Illinois,1,0,0,0,0.0%,0,0,37.51885136100003,-88.26889118899997,2020-04-28 21:50 EDT,17,069,4.009,0.24943876278373664
Los Angeles,California,20996,536,1002,54,4.8%,232,0,34.053490000000004,-118.24532,2020-04-28 21:50 EDT,06,037,10098.052,2.079212901656676
Riverside,California,3735,92,141,0,3.8%,700,0,33.98171,-117.37404,2020-04-28 21:50 EDT,06,065,2383.286,1.5671639912289166
San Diego,California,3141,0,113,0,3.6%,1138,0,32.71568,-117.16171,2020-04-28 21:50 EDT,06,073,3302.833,0.951001761215296
Orange,California,2151,25,42,3,2.0%,0,0,33.78787,-117.85071,2020-04-28 21:50 EDT,06,059,3164.182,0.6797965477333477
