County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Saratoga,New York,3236,6,11,0,0.3%,131,0,43.06974,-73.63661,2020-04-27 22:10 EDT,36,091,227.377,14.231870417852289
Broome,New York,762,2,19,2,2.5%,134,17,42.16021802,-75.81964586,2020-04-27 22:10 EDT,36,007,194.402,3.9197127601567883
Rensselaer,New York,252,10,11,0,4.4%,146,32,42.71086263,-73.5097379,2020-04-27 22:10 EDT,36,083,159.431,1.5806210837290111
Steuben,New York,275,2,35,2,12.7%,104,0,42.26782685,-77.38382596,2020-04-27 22:10 EDT,36,101,96.927,2.8371867487903266
St. Lawrence,New York,176,9,0,0,0.0%,0,0,44.17727,-76.16771999999997,2020-04-27 22:10 EDT,36,089,109.558,1.6064550283867907
Columbia,New York,154,2,13,0,8.4%,81,4,42.25001078,-73.63186134,2020-04-27 22:10 EDT,36,021,60.919,2.527946945944615
Warren,New York,147,12,0,0,0.0%,0,0,43.5592099,-73.85881158,2020-04-27 22:10 EDT,36,113,64.480,2.279776674937965
Genesee,New York,146,2,3,0,2.1%,72,2,43.00094016,-78.1936949,2020-04-27 22:10 EDT,36,037,58.112,2.51238986784141
Madison,New York,133,6,5,0,3.8%,108,1,42.91290749,-75.66978904,2020-04-27 22:10 EDT,36,053,71.359,1.8638153561568969
Tompkins,New York,130,1,0,0,0.0%,97,2,42.44933495,-76.47064359,2020-04-27 22:10 EDT,36,109,102.962,1.2626017365630038
Washington,New York,130,2,2,0,1.5%,53,10,43.31227113,-73.43096234,2020-04-27 22:10 EDT,36,115,61.828,2.1026072329688814
Greene,New York,119,1,5,0,4.2%,73,5,42.27654571,-74.12261588,2020-04-27 22:10 EDT,36,039,47.617,2.49910746162085
Chemung,New York,108,2,1,0,0.9%,10,0,42.1411881,-76.76001059999999,2020-04-27 22:10 EDT,36,015,85.740,1.2596221133659902
Chenango,New York,95,2,0,0,0.0%,0,0,42.49349443,-75.61153709999998,2020-04-27 22:10 EDT,36,017,48.348,1.9649209894928437
Tioga,New York,94,5,6,1,6.4%,29,2,42.06057,-76.34519,2020-04-27 22:10 EDT,36,107,49.045,1.9166071974717096
Ontario,New York,86,0,9,0,10.5%,47,0,42.85288942,-77.29981098,2020-04-27 22:10 EDT,36,069,109.472,0.7855890090616778
Orleans,New York,81,1,9,2,11.1%,0,2,43.252100586000005,-78.23124678499991,2020-04-27 22:10 EDT,36,073,41.175,1.9672131147540985
Wayne,New York,69,4,1,1,1.4%,35,0,42.474131,-77.09816,2020-04-27 22:10 EDT,36,117,90.856,0.7594435150127674
Delaware,New York,68,2,4,0,5.9%,39,7,42.19804334,-74.96635196,2020-04-27 22:10 EDT,36,025,45.502,1.4944398048437433
Clinton,New York,66,1,4,0,6.1%,46,0,44.7904,-73.6006,2020-04-27 22:10 EDT,36,019,80.794,0.8168923434908533
Wyoming,New York,64,5,5,0,7.8%,33,2,42.70242659,-78.22443261,2020-04-27 22:10 EDT,36,121,40.565,1.5777147787501542
Livingston,New York,63,2,5,0,7.9%,30,0,42.72808354,-77.77543855,2020-04-27 22:10 EDT,36,051,63.907,0.9858075015256546
Fulton,New York,62,0,0,0,0.0%,0,0,43.11240266,-74.43516277,2020-04-27 22:10 EDT,36,035,53.743,1.153638613400815
Jefferson,New York,61,0,0,0,0.0%,9,0,44.04103424,-75.91225529,2020-04-27 22:10 EDT,36,045,114.448,0.5329931497273871
Oswego,New York,61,0,3,1,4.9%,43,2,43.436525700000004,-76.14924403,2020-04-27 22:10 EDT,36,075,119.104,0.5121574422353573
Otsego,New York,60,0,4,0,6.7%,31,0,42.63373751,-75.03256231,2020-04-27 22:10 EDT,36,077,60.244,0.9959498041298719
Herkimer,New York,57,0,3,0,5.3%,0,0,43.0259,-74.98433,2020-04-27 22:10 EDT,36,043,62.505,0.9119270458363331
Cayuga,New York,43,0,1,0,2.3%,42,0,42.92145204,-76.54917489,2020-04-27 22:10 EDT,36,011,77.868,0.5522165716340474
Montgomery,New York,47,0,1,0,2.1%,33,0,42.90229179999999,-74.43960085,2020-04-27 22:10 EDT,36,057,49.426,0.9509165216687573
Cattaraugus,New York,45,0,0,0,0.0%,0,0,42.2485958350001,-78.678812022,2020-04-27 22:10 EDT,36,009,77.686,0.5792549494117344
Seneca,New York,38,0,0,0,0.0%,0,0,42.790068356999996,-76.822922724,2020-04-27 22:10 EDT,36,099,34.612,1.0978851265457068
Allegany,New York,35,0,2,0,5.7%,238,0,42.25739788,-78.02755444,2020-04-27 22:10 EDT,36,003,47.025,0.7442849548112707
Schoharie,New York,35,0,0,0,0.0%,0,0,42.58820746,-74.44213588,2020-04-27 22:10 EDT,36,095,31.364,1.1159290906772095
Cortland,New York,32,0,0,0,0.0%,31,1,42.59500111,-76.07023743,2020-04-27 22:10 EDT,36,023,48.123,0.6649626997485609
Chautauqua,New York,31,0,3,0,9.7%,0,0,42.22826274,-79.36643298,2020-04-27 22:10 EDT,36,013,129.656,0.23909421854754118
Essex,New York,24,0,0,0,0.0%,3,0,44.10755697,-73.79125847,2020-04-27 22:10 EDT,36,031,37.751,0.635744748483484
Yates,New York,17,0,1,0,5.9%,2,0,42.633345773,-77.11807677899999,2020-04-27 22:10 EDT,36,123,25.009,0.6797552880962854
Franklin,New York,14,0,0,0,0.0%,4,0,44.592675381999996,-74.3034218499999,2020-04-27 22:10 EDT,36,033,50.692,0.27617770062337255
Lewis,New York,9,0,0,0,0.0%,5,0,43.78473386600009,-75.448706117,2020-04-27 22:10 EDT,36,049,26.719,0.33683895355365095
Schuyler,New York,3,0,0,0,0.0%,6,0,42.370638971999995,-76.9851275,2020-04-27 22:10 EDT,36,097,17.992,0.16674077367718984
Hamilton,New York,3,0,0,0,0.0%,0,0,43.66130373,-74.49733573,2020-04-27 22:10 EDT,36,041,4.575,0.6557377049180327
Bergen,New Jersey,15104,139,960,5,6.4%,0,0,40.95949149,-74.074442,2020-04-27 22:10 EDT,34,003,929.999,16.240877678363095
Hudson,New Jersey,13925,2717,673,12,4.8%,314,0,40.74034231,-74.07410970000002,2020-04-27 22:10 EDT,34,017,668.631,20.826135790892135
Essex,New Jersey,13047,184,1028,5,7.9%,60,0,40.78779259,-74.24760059,2020-04-27 22:10 EDT,34,013,793.555,16.441204453377523
Union,New Jersey,12011,158,583,12,4.9%,151,0,40.69635,-74.26957,2020-04-27 22:10 EDT,34,039,553.066,21.717118752553944
Passaic,New Jersey,11349,2712,438,12,3.9%,0,0,40.86034,-74.12374,2020-04-27 22:10 EDT,34,031,504.041,22.51602548205404
Middlesex,New Jersey,10767,1375,455,12,4.2%,0,0,40.57936,-74.50067,2020-04-27 22:10 EDT,34,023,826.698,13.024103118672116
Ocean,New Jersey,6024,62,3230,2,53.6%,0,0,39.90927434,-74.2969653,2020-04-27 22:10 EDT,34,029,591.939,10.176724290847536
Monmouth,New Jersey,5759,82,302,11,5.2%,0,0,40.2600411,-74.22194634,2020-04-27 22:10 EDT,34,025,623.387,9.238242055095792
Morris,New Jersey,5030,54,355,4,7.1%,1,0,40.86201902,-74.5442741,2020-04-27 22:10 EDT,34,027,494.383,10.1742980644561
Mercer,New Jersey,3433,782,194,6,5.7%,12,0,40.28331911,-74.70157374,2020-04-27 22:10 EDT,34,021,368.762,9.309527554357555
Somerset,New Jersey,3204,60,227,4,7.1%,0,0,40.49859,-74.52249,2020-04-27 22:10 EDT,34,035,330.176,9.703915487497577
Camden,New Jersey,3124,141,122,1,3.9%,0,0,39.94525,-75.11913,2020-04-27 22:10 EDT,34,007,507.367,6.157278656278395
Burlington,New Jersey,2407,74,98,4,4.1%,0,0,40.07687,-74.85775,2020-04-27 22:10 EDT,34,005,446.367,5.3924237230798875
Gloucester,New Jersey,1111,135,33,2,3.0%,0,0,39.71720107,-75.14164366,2020-04-27 22:10 EDT,34,015,290.852,3.819812138132108
Sussex,New Jersey,864,9,93,1,10.8%,0,0,41.13934496,-74.69067762,2020-04-27 22:10 EDT,34,037,142.298,6.071764887770734
Warren,New Jersey,810,37,67,2,8.3%,76,0,40.85732358,-74.997063,2020-04-27 22:10 EDT,34,041,106.293,7.620445372696227
Atlantic,New Jersey,749,111,30,1,4.0%,71,0,39.4806564,-74.67264306,2020-04-27 22:10 EDT,34,001,268.539,2.7891665642606847
Cumberland,New Jersey,595,75,3,2,0.5%,0,0,39.37311491,-75.11061925,2020-04-27 22:10 EDT,34,011,153.400,3.8787483702737937
Hunterdon,New Jersey,564,22,22,0,3.9%,0,0,40.56725317,-74.91217921,2020-04-27 22:10 EDT,34,019,125.051,4.51015985477925
Cape May,New Jersey,231,0,18,0,7.8%,45,0,38.93547,-74.92137,2020-04-27 22:10 EDT,34,009,93.705,2.4651832879782294
Salem,New Jersey,712,231,7,1,1.0%,0,0,39.57661332,-75.35810746,2020-04-27 22:10 EDT,34,033,63.336,11.241631931287102
Middlesex,Massachusetts,12953,305,700,30,5.4%,147,0,42.48559407,-71.3917913,2020-04-27 22:10 EDT,25,017,1595.192,8.120025677159866
Suffolk,Massachusetts,11883,340,48,57,0.4%,976,0,42.33189157,-71.07537429,2020-04-27 22:10 EDT,25,025,791.766,15.008222126234264
Essex,Massachusetts,7708,2719,3259,22,42.3%,0,0,42.632509999999996,-70.78113,2020-04-27 22:10 EDT,25,009,781.024,9.869094931781868
Norfolk,Massachusetts,5398,110,429,279,7.9%,718,0,42.119409999999995,-71.33083,2020-04-27 22:10 EDT,25,021,698.249,7.730766531710036
Worcester,Massachusetts,4744,172,715,37,15.1%,3,0,42.26341,-71.80219,2020-04-27 22:10 EDT,25,027,822.280,5.769324317750645
Plymouth,Massachusetts,4607,112,20,22,0.4%,0,0,41.92808,-70.6568,2020-04-27 22:10 EDT,25,023,512.135,8.99567496851416
Hampden,Massachusetts,3381,86,337,272,10.0%,0,0,42.064613,-72.422,2020-04-27 22:10 EDT,25,013,469.116,7.207172639602998
Bristol,Massachusetts,3068,145,137,7,4.5%,0,0,41.79836956,-71.11428121,2020-04-27 22:10 EDT,25,005,558.905,5.489304980273928
Barnstable,Massachusetts,798,76,39,2,4.9%,0,0,41.70194,-70.30442,2020-04-27 22:10 EDT,25,001,213.690,3.7343815807946092
Hampshire,Massachusetts,443,16,76,6,17.2%,0,0,42.3402715,-72.66940388,2020-04-27 22:10 EDT,25,015,161.159,2.748838103984264
Berkshire,Massachusetts,48,0,31,0,64.6%,0,0,42.51105,-73.19426,2020-04-27 22:10 EDT,25,003,127.328,0.3769791404875597
Franklin,Massachusetts,231,5,33,1,14.3%,0,0,42.58654867,-72.59777313,2020-04-27 22:10 EDT,25,011,70.935,3.256502431803764
Cook,Illinois,31953,1379,1347,34,4.2%,2,0,41.84014932,-87.81682325,2020-04-27 22:10 EDT,17,031,5223.719,6.116906364986325
Lake,Illinois,3080,90,118,0,3.8%,0,0,42.32327645,-88.00353452,2020-04-27 22:10 EDT,17,097,703.619,4.377369002258325
DuPage,Illinois,2628,185,133,2,5.1%,100,0,41.85194049,-88.08561127,2020-04-27 22:10 EDT,17,043,931.743,2.820520250755841
Will,Illinois,2173,47,136,2,6.3%,0,0,41.44505655,-87.97865231,2020-04-27 22:10 EDT,17,197,688.697,3.155233723974404
Kane,Illinois,1185,76,39,0,3.3%,0,0,41.93887565,-88.42863925,2020-04-27 22:10 EDT,17,089,530.839,2.2323152594289417
McHenry,Illinois,538,275,238,0,44.2%,0,0,42.326209999999996,-88.26731,2020-04-27 22:10 EDT,17,111,307.789,1.7479507064904853
St. Clair,Illinois,403,12,24,0,6.0%,0,0,38.46996471,-89.92749975,2020-04-27 22:10 EDT,17,163,263.463,1.5296265509767977
Winnebago,Illinois,3243,275,3,0,0.1%,0,0,42.265679999999996,-89.24139,2020-04-27 22:10 EDT,17,201,286.174,11.332266383389126
Rock Island,Illinois,3223,19,3,2,0.1%,0,0,41.511959999999995,-90.57607,2020-04-27 22:10 EDT,17,161,145.275,22.185510239201513
Kankakee,Illinois,3209,5,22,0,0.7%,59,0,41.13771418,-87.86181763,2020-04-27 22:10 EDT,17,091,111.061,28.89403120807484
Madison,Illinois,3206,1,17,1,0.5%,72,0,38.83006224,-89.9017802,2020-04-27 22:10 EDT,17,119,265.670,12.067602664960289
Kendall,Illinois,718,10,5,0,0.7%,76,0,41.59058793,-88.42880574,2020-04-27 22:10 EDT,17,093,124.626,5.761237622967919
Sangamon,Illinois,113,9,3,2,2.7%,31,0,39.75815792,-89.65888740000004,2020-04-27 22:10 EDT,17,167,197.661,0.5716858662052707
Randolph,Illinois,109,5,1,0,0.9%,35,0,38.054123317000105,-89.823777353,2020-04-27 22:10 EDT,17,157,32.546,3.349105880907024
Champaign,Illinois,107,2,6,1,5.6%,62,0,40.1142,-88.2435,2020-04-27 22:10 EDT,17,019,209.448,0.5108666590275391
Ogle,Illinois,105,18,1,0,1.0%,0,0,42.04264493,-89.320671513,2020-04-27 22:10 EDT,17,141,51.328,2.045667082294264
Macon,Illinois,103,1,11,0,10.7%,0,0,39.860005958,-88.961581688,2020-04-27 22:10 EDT,17,115,106.512,0.9670271894246658
McLean,Illinois,92,4,3,0,3.3%,73,0,40.4908761,-88.84731521,2020-04-27 22:10 EDT,17,113,173.219,0.5311195654056425
Clinton,Illinois,85,1,1,0,1.2%,11,0,40.1536,-88.9645,2020-04-27 22:10 EDT,17,027,37.628,2.2589560965238653
Jefferson,Illinois,83,0,3,2,3.6%,0,0,38.300505205,-88.92399427,2020-04-27 22:10 EDT,17,081,38.169,2.174539547800571
Boone,Illinois,79,2,9,1,11.4%,0,0,42.3230792850001,-88.82337269999991,2020-04-27 22:10 EDT,17,007,53.606,1.473715628847517
DeKalb,Illinois,76,5,1,0,1.3%,31,0,41.89355666,-88.77029027,2020-04-27 22:10 EDT,17,037,104.200,0.72936660268714
Jackson,Illinois,68,1,7,0,10.3%,14,0,37.78549498,-89.38103883,2020-04-27 22:10 EDT,17,077,58.551,1.1613806766750354
Peoria,Illinois,68,2,2,0,2.9%,13,0,40.69236,-89.58799,2020-04-27 22:10 EDT,17,143,184.463,0.36863761296303327
Whiteside,Illinois,67,5,5,0,7.5%,10,0,41.75533495,-89.91231676,2020-04-27 22:10 EDT,17,195,56.396,1.188027519682247
Monroe,Illinois,64,0,10,0,15.6%,0,0,38.27850832,-90.17455562,2020-04-27 22:10 EDT,17,133,33.936,1.8859028760018859
Warren,Illinois,50,1,0,0,0.0%,0,0,40.84883665800004,-90.61501603899995,2020-04-27 22:10 EDT,17,187,17.338,2.8838389664321142
LaSalle,Illinois,46,2,1,0,2.2%,3,0,41.34400744,-88.88594642,2020-04-27 22:10 EDT,17,099,110.401,0.41666289254626315
Jasper,Illinois,42,0,3,1,7.1%,0,0,39.0100025250001,-88.15380616200001,2020-04-27 22:10 EDT,17,079,9.598,4.375911648260055
Tazewell,Illinois,37,1,3,0,8.1%,0,0,40.507503246999995,-89.513517454,2020-04-27 22:10 EDT,17,179,133.852,0.2764247078863222
Henry,Illinois,326,0,0,0,0.0%,0,0,41.353097102,-90.13137241,2020-04-27 22:10 EDT,17,073,49.464,6.590651787158338
Knox,Illinois,326,0,0,0,0.0%,0,0,40.931789321,-90.21320076399999,2020-04-27 22:10 EDT,17,095,50.999,6.392282201611797
Adams,Illinois,33,1,0,0,0.0%,5,0,39.98779601,-91.18448433,2020-04-27 22:10 EDT,17,001,66.427,0.49678594547397903
Grundy,Illinois,30,0,0,0,0.0%,0,0,41.28509707,-88.41849383,2020-04-27 22:10 EDT,17,063,50.509,0.5939535528321686
Macoupin,Illinois,30,2,0,0,0.0%,11,0,39.26100111,-89.924402145,2020-04-27 22:10 EDT,17,117,45.719,0.6561823311970953
Christian,Illinois,28,0,4,0,14.3%,0,0,39.54577609,-89.27725101,2020-04-27 22:10 EDT,17,021,33.231,0.842586741295778
Marion,Illinois,76,0,0,0,0.0%,0,0,38.64958383200009,-88.9189293159999,2020-04-27 22:10 EDT,17,121,38.084,1.9955886986661064
Williamson,Illinois,25,0,0,0,0.0%,6,0,37.73016812,-88.92990905,2020-04-27 22:10 EDT,17,199,67.299,0.37147654497095056
Cass,Illinois,25,0,0,0,0.0%,0,0,39.974042097000044,-90.24734567399996,2020-04-27 22:10 EDT,17,017,12.665,1.9739439399921044
Montgomery,Illinois,22,0,1,0,4.5%,0,0,39.23103717300009,-89.478822903,2020-04-27 22:10 EDT,17,135,29.009,0.7583853286910959
Coles,Illinois,22,0,1,0,4.5%,0,0,39.52028617,-88.22175501,2020-04-27 22:10 EDT,17,029,51.736,0.42523581258698
Livingston,Illinois,20,0,1,0,5.0%,0,0,40.891555,-88.55772305,2020-04-27 22:10 EDT,17,105,36.324,0.5506001541680432
Lee,Illinois,20,1,0,0,0.0%,3,0,41.74620410900009,-89.30033537899997,2020-04-27 22:10 EDT,17,103,34.527,0.5792568135082689
Iroquois,Illinois,18,0,0,0,0.0%,0,0,40.747229334000004,-87.824303344,2020-04-27 22:10 EDT,17,075,28.169,0.6390003195001598
Morgan,Illinois,18,2,1,0,5.6%,0,0,39.715562618,-90.20152880799999,2020-04-27 22:10 EDT,17,137,34.426,0.5228606285946668
Pulaski,Illinois,17,2,0,0,0.0%,0,0,37.138329999999996,-89.13879,2020-04-27 22:10 EDT,17,153,5.611,3.029762965603279
Fayette,Illinois,16,0,2,0,12.5%,0,0,39.000167096999995,-89.0241058839999,2020-04-27 22:10 EDT,17,051,21.724,0.7365126127784938
Stephenson,Illinois,16,0,0,0,0.0%,5,0,42.35183834,-89.66225046,2020-04-27 22:10 EDT,17,177,45.433,0.35216692712345654
Douglas,Illinois,14,1,0,0,0.0%,0,0,39.769450088,-88.217325396,2020-04-27 22:10 EDT,17,041,19.714,0.7101552196408643
Vermilion,Illinois,14,2,0,0,0.0%,0,0,40.183406303000005,-87.732809099,2020-04-27 22:10 EDT,17,183,78.407,0.17855548611731095
Jersey,Illinois,12,0,1,0,8.3%,5,0,39.086770582,-90.3566413809999,2020-04-27 22:10 EDT,17,083,22.069,0.5437491503919525
Jo Daviess,Illinois,11,0,0,0,0.0%,0,0,42.36604806,-90.20521679,2020-04-27 22:10 EDT,17,085,21.834,0.5038014106439498
Woodford,Illinois,11,0,1,0,9.1%,0,0,40.84437,-89.02781,2020-04-27 22:10 EDT,17,203,38.817,0.28338099286395135
Bureau,Illinois,10,0,0,0,0.0%,0,0,41.404149902,-89.528661599,2020-04-27 22:10 EDT,17,011,33.381,0.29957161259399057
Crawford,Illinois,10,0,0,0,0.0%,0,0,39.0027131850001,-87.75955070299999,2020-04-27 22:10 EDT,17,033,19.088,0.5238893545683151
Shelby,Illinois,10,0,0,0,0.0%,0,0,39.3911615150001,-88.80548709999991,2020-04-27 22:10 EDT,17,173,21.832,0.45804323928178825
Carroll,Illinois,9,0,2,0,22.2%,0,0,42.070473952,-89.9281067509999,2020-04-27 22:10 EDT,17,015,14.562,0.6180469715698392
Perry,Illinois,9,1,0,0,0.0%,0,0,38.08373454600007,-89.36704277599995,2020-04-27 22:10 EDT,17,145,21.384,0.42087542087542085
Ford,Illinois,3,0,1,0,33.3%,0,0,40.5971646460001,-88.2232756609999,2020-04-27 22:10 EDT,17,053,13.398,0.2239140170174653
Franklin,Illinois,3,0,0,0,0.0%,0,0,37.992252638000004,-88.924210117,2020-04-27 22:10 EDT,17,055,39.127,0.0766733968870601
Washington,Illinois,3,0,0,0,0.0%,2,0,38.35225393,-89.41049152,2020-04-27 22:10 EDT,17,189,14.155,0.2119392440833628
Union,Illinois,3,0,0,0,0.0%,0,0,37.471730095000055,-89.25250896299997,2020-04-27 22:10 EDT,17,181,17.127,0.17516202487300755
Mercer,Illinois,7,0,0,0,0.0%,0,0,41.2054074390001,-90.73868385600001,2020-04-27 22:10 EDT,17,131,15.693,0.4460587523099471
Piatt,Illinois,7,0,0,0,0.0%,2,0,40.0103098220001,-88.591068206,2020-04-27 22:10 EDT,17,147,16.427,0.4261277165641931
Mason,Illinois,7,1,0,0,0.0%,0,0,40.2402083960001,-89.91585774299999,2020-04-27 22:10 EDT,17,125,13.778,0.5080563216722311
McDonough,Illinois,7,1,0,0,0.0%,0,0,40.456237833000046,-90.67784734499998,2020-04-27 22:10 EDT,17,109,30.875,0.22672064777327935
Bond,Illinois,5,0,1,0,20.0%,2,0,38.886824749,-89.435512955,2020-04-27 22:10 EDT,17,005,16.712,0.299186213499282
Effingham,Illinois,5,0,1,0,20.0%,0,0,39.0597614260001,-88.589844192,2020-04-27 22:10 EDT,17,049,34.174,0.14631006027974483
Hancock,Illinois,5,1,0,0,0.0%,0,0,40.4021787410001,-91.15974934199993,2020-04-27 22:10 EDT,17,067,18.112,0.27606007067137805
Clark,Illinois,4,0,0,0,0.0%,0,0,39.333570578,-87.787677393,2020-04-27 22:10 EDT,17,023,15.836,0.2525890376357666
Marshall,Illinois,4,0,0,0,0.0%,0,0,41.033146135,-89.3447671009999,2020-04-27 22:10 EDT,17,123,11.794,0.33915550279803286
Massac,Illinois,4,0,0,0,0.0%,2,0,37.219332643,-88.7075864219999,2020-04-27 22:10 EDT,17,127,14.430,0.2772002772002772
Menard,Illinois,4,0,0,0,0.0%,0,0,40.027393864000004,-89.8021560939999,2020-04-27 22:10 EDT,17,129,12.367,0.323441416673405
Logan,Illinois,4,0,0,0,0.0%,2,0,40.124526836,-89.36752216699993,2020-04-27 22:10 EDT,17,107,29.207,0.13695347005854763
Moultrie,Illinois,4,0,0,0,0.0%,0,0,39.641490903000005,-88.619282343,2020-04-27 22:10 EDT,17,139,14.703,0.27205332245120045
Johnson,Illinois,4,0,0,0,0.0%,0,0,37.45958835500005,-88.88080163399998,2020-04-27 22:10 EDT,17,087,12.602,0.3174099349309633
Henderson,Illinois,4,0,0,0,0.0%,0,0,40.81745032300007,-90.92148018199998,2020-04-27 22:10 EDT,17,071,6.884,0.5810575246949449
Cumberland,Illinois,3,0,0,0,0.0%,0,0,39.27332831,-88.24016822,2020-04-27 22:10 EDT,17,035,10.865,0.2761159687068569
Saline,Illinois,3,0,0,0,0.0%,1,0,37.7531395600001,-88.540753411,2020-04-27 22:10 EDT,17,165,24.231,0.12380834468243161
Lawrence,Illinois,3,0,0,0,0.0%,0,0,38.719916493,-87.726769979,2020-04-27 22:10 EDT,17,101,16.189,0.18531101365124467
Richland,Illinois,3,0,0,0,0.0%,0,0,38.712331152,-88.085118489,2020-04-27 22:10 EDT,17,159,15.881,0.1889049807946603
Fulton,Illinois,3,0,0,0,0.0%,0,0,40.47275446000003,-90.20751673399995,2020-04-27 22:10 EDT,17,057,35.418,0.08470269354565475
Alexander,Illinois,3,0,0,0,0.0%,0,0,37.19640674400007,-89.33723930499997,2020-04-27 22:10 EDT,17,003,6.532,0.45927740355174523
Gallatin,Illinois,2,0,0,0,0.0%,0,0,37.7629541680001,-88.23091585200001,2020-04-27 22:10 EDT,17,059,5.157,0.38782237735117314
Greene,Illinois,2,0,0,0,0.0%,0,0,39.35610505600005,-90.39045797499996,2020-04-27 22:10 EDT,17,061,13.218,0.15130882130428203
Clay,Illinois,2,0,0,0,0.0%,0,0,38.75413226300003,-88.49016093599995,2020-04-27 22:10 EDT,17,025,13.338,0.149947518368571
Wayne,Illinois,2,0,0,0,0.0%,0,0,38.42954084900003,-88.42556264199999,2020-04-27 22:10 EDT,17,191,16.487,0.12130769697337294
Hamilton,Illinois,2,0,0,0,0.0%,0,0,38.08155417800003,-88.53906949999998,2020-04-27 22:10 EDT,17,065,8.221,0.24327940639824838
De Witt,Illinois,1,0,0,0,0.0%,1,0,40.1856000000001,-88.78604,2020-04-27 22:10 EDT,17,039,16.042,0.0623363670365291
Pike,Illinois,1,0,0,0,0.0%,0,0,39.623384978000004,-90.88186593100001,2020-04-27 22:10 EDT,17,149,15.754,0.06347594261774787
Calhoun,Illinois,1,0,0,0,0.0%,1,0,39.1725795180001,-90.6642685459999,2020-04-27 22:10 EDT,17,013,4.858,0.20584602717167558
Wabash,Illinois,1,0,0,0,0.0%,0,0,38.445986033000004,-87.844341465,2020-04-27 22:10 EDT,17,185,11.573,0.08640801866413203
Stark,Illinois,1,0,0,0,0.0%,0,0,41.093370104,-89.79742375,2020-04-27 22:10 EDT,17,175,5.500,0.18181818181818182
Schuyler,Illinois,1,0,0,0,0.0%,0,0,40.158103032,-90.61534194,2020-04-27 22:10 EDT,17,169,7.064,0.14156285390713477
White,Illinois,1,0,0,0,0.0%,0,0,38.08746945400003,-88.17955970299994,2020-04-27 22:10 EDT,17,193,14.025,0.07130124777183601
Hardin,Illinois,1,0,0,0,0.0%,0,0,37.51885136100003,-88.26889118899997,2020-04-27 22:10 EDT,17,069,4.009,0.24943876278373664
Los Angeles,California,20423,856,94,22,0.5%,222,0,34.053490000000004,-118.24531999999999,2020-04-27 22:10 EDT,06,037,10098.052,2.022469284174809
Riverside,California,3643,80,141,22,3.9%,700,0,33.98171,-117.37404,2020-04-27 22:10 EDT,06,065,2383.286,1.5285618259831173
San Diego,California,3043,0,111,0,3.6%,1138,0,32.71568,-117.16171000000001,2020-04-27 22:10 EDT,06,073,3302.833,0.9213302640490755
