County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Niagara,New York,46,4,0,0,0.0%,43.19998147,-78.74522262,2020-04-01 15:53 EDT,36,063,211.704,0.2172845104485508
Broome,New York,42,4,3,3,7.1%,42.16021802,-75.81964586,2020-04-01 15:53 EDT,36,007,194.402,0.21604716000864188
Columbia,New York,41,0,1,1,2.4%,42.25001078,-73.63186134,2020-04-01 15:53 EDT,36,021,60.919,0.6730248362579819
Steuben,New York,38,14,0,0,0.0%,42.26782685,-77.38382596,2020-04-01 15:53 EDT,36,101,96.927,0.39204762346920874
St. Lawrence,New York,34,4,0,0,0.0%,44.17727,-76.16771999999997,2020-04-01 15:53 EDT,36,089,109.558,0.31033790321108456
Chenango,New York,26,7,0,0,0.0%,42.49349443,-75.61153709999998,2020-04-01 15:53 EDT,36,017,48.348,0.5377678497559362
Clinton,New York,25,4,0,0,0.0%,44.7904,-73.6006,2020-04-01 15:53 EDT,36,019,80.794,0.3094289179889596
Ontario,New York,24,2,0,0,0.0%,42.85288942,-77.29981098,2020-04-01 15:53 EDT,36,069,109.472,0.21923414206372405
Wayne,New York,24,4,0,0,0.0%,42.474131,-77.09816,2020-04-01 15:53 EDT,36,117,90.856,0.26415426609139736
Chemung,New York,22,2,0,0,0.0%,42.1411881,-76.76001059999999,2020-04-01 15:53 EDT,36,015,85.740,0.2565896897597388
Delaware,New York,20,4,0,0,0.0%,42.19804334,-74.96635196,2020-04-01 15:53 EDT,36,025,45.502,0.4395411190716892
Oswego,New York,20,0,0,0,0.0%,43.4365257,-76.14924403,2020-04-01 15:53 EDT,36,075,119.104,0.1679204728640516
Otsego,New York,19,1,1,1,5.3%,42.63373751,-75.03256231,2020-04-01 15:53 EDT,36,077,60.244,0.3153841046411261
Greene,New York,18,2,0,0,0.0%,42.27654571,-74.12261588,2020-04-01 15:53 EDT,36,039,47.617,0.37801625469895206
Warren,New York,18,0,0,0,0.0%,43.5592099,-73.85881158,2020-04-01 15:53 EDT,36,113,64.480,0.2791563275434243
Livingston,New York,18,0,0,0,0.0%,42.72808354,-77.77543855,2020-04-01 15:53 EDT,36,051,63.907,0.281659286150187
Genesee,New York,13,2,1,1,7.7%,43.00094016,-78.1936949,2020-04-01 15:53 EDT,36,037,58.112,0.2237059471365639
Herkimer,New York,12,0,2,2,16.7%,43.0259,-74.98433,2020-04-01 15:53 EDT,36,043,62.505,0.1919846412287017
Jefferson,New York,12,0,0,0,0.0%,44.04103424,-75.91225529,2020-04-01 15:53 EDT,36,045,114.448,0.10485111142178108
Washington,New York,11,0,0,0,0.0%,43.31227113,-73.43096234,2020-04-01 15:53 EDT,36,115,61.828,0.1779129197127515
Allegany,New York,10,0,1,1,10.0%,42.25739788,-78.02755444,2020-04-01 15:53 EDT,36,003,47.025,0.2126528442317916
Wyoming,New York,10,1,1,1,10.0%,42.70242659,-78.22443261,2020-04-01 15:53 EDT,36,121,40.565,0.2465179341797116
Cortland,New York,10,0,0,0,0.0%,42.59500111,-76.07023743,2020-04-01 15:53 EDT,36,023,48.123,0.2078008436714253
Schoharie,New York,9,3,0,0,0.0%,42.58820746,-74.44213588,2020-04-01 15:53 EDT,36,095,31.364,0.2869531947455682
Franklin,New York,9,0,0,0,0.0%,44.592675381999996,-74.3034218499999,2020-04-01 15:53 EDT,36,033,50.692,0.1775428075435966
Tioga,New York,8,0,0,0,0.0%,42.06057,-76.34519,2020-04-01 15:53 EDT,36,107,49.045,0.16311550616780507
Chautauqua,New York,8,0,1,1,12.5%,42.22826274,-79.36643298,2020-04-01 15:53 EDT,36,013,129.656,0.0617017338187203
Montgomery,New York,7,0,0,0,0.0%,42.90229179999999,-74.43960085,2020-04-01 15:53 EDT,36,057,49.426,0.1416258649293894
Cattaraugus,New York,7,1,0,0,0.0%,42.2485958350001,-78.678812022,2020-04-01 15:53 EDT,36,009,77.686,0.09010632546404757
Essex,New York,6,1,0,0,0.0%,44.10755697,-73.79125847,2020-04-01 15:53 EDT,36,031,37.751,0.158936187120871
Orleans,New York,6,0,0,0,0.0%,43.252100586000005,-78.23124678499991,2020-04-01 15:53 EDT,36,073,41.175,0.14571948998178508
Cayuga,New York,4,0,0,0,0.0%,42.92145204,-76.54917489,2020-04-01 15:53 EDT,36,011,77.868,0.05136898340781836
Hamilton,New York,2,0,0,0,0.0%,43.66130373,-74.49733573,2020-04-01 15:53 EDT,36,041,4.575,0.4371584699453552
Fulton,New York,2,1,0,0,0.0%,43.11240266,-74.43516277,2020-04-01 15:53 EDT,36,035,53.743,0.03721414881938113
Schuyler,New York,2,0,0,0,0.0%,42.370638971999995,-76.9851275,2020-04-01 15:53 EDT,36,097,17.992,0.11116051578479323
Lewis,New York,2,0,0,0,0.0%,43.78473386600007,-75.44870611699997,2020-04-01 15:53 EDT,36,049,26.719,0.07485310078970021
Bergen,New Jersey,3494,292,75,75,2.1%,40.95949149,-74.074442,2020-04-01 15:53 EDT,34,003,929.999,3.756993287089556
Essex,New Jersey,2262,362,69,69,3.1%,40.78779259,-74.24760059,2020-04-01 15:53 EDT,34,013,793.555,2.8504640510109573
Hudson,New Jersey,1910,304,29,29,1.5%,40.74034231,-74.07410970000002,2020-04-01 15:53 EDT,34,017,668.631,2.856583077960788
Union,New Jersey,1661,243,29,29,1.7%,40.69635,-74.26957,2020-04-01 15:53 EDT,34,039,553.066,3.003258200648747
Passaic,New Jersey,1494,200,15,15,1.0%,40.86034,-74.12374,2020-04-01 15:53 EDT,34,031,504.041,2.964044591610603
Middlesex,New Jersey,1493,216,27,27,1.8%,40.57936,-74.50067,2020-04-01 15:53 EDT,34,023,826.698,1.80597993463151
Monmouth,New Jersey,1301,161,24,24,1.8%,40.2600411,-74.22194634,2020-04-01 15:53 EDT,34,025,623.387,2.0869860937106486
Ocean,New Jersey,1209,187,23,23,1.9%,39.90927434,-74.2969653,2020-04-01 15:53 EDT,34,029,591.939,2.0424401838702977
Morris,New Jersey,942,101,25,25,2.7%,40.86201902,-74.5442741,2020-04-01 15:53 EDT,34,027,494.383,1.9054053234031103
Somerset,New Jersey,472,59,15,15,3.2%,40.49859,-74.52249,2020-04-01 15:53 EDT,34,035,330.176,1.4295406086450864
Mercer,New Jersey,333,65,3,3,0.9%,40.28331911,-74.70157374,2020-04-01 15:53 EDT,34,021,368.762,0.9030214609965237
Camden,New Jersey,289,61,3,3,1.0%,39.94525,-75.11913,2020-04-01 15:53 EDT,34,007,507.367,0.5696074045020666
Burlington,New Jersey,255,53,5,5,2.0%,40.07687,-74.85775,2020-04-01 15:53 EDT,34,005,446.367,0.5712787907708231
Sussex,New Jersey,158,21,6,6,3.8%,41.13934496,-74.69067762,2020-04-01 15:53 EDT,34,037,142.298,1.1103458938284445
Gloucester,New Jersey,149,35,1,1,0.7%,39.71720107,-75.14164366,2020-04-01 15:53 EDT,34,015,290.852,0.5122880365271684
Hunterdon,New Jersey,117,20,1,1,0.9%,40.56725317,-74.91217921,2020-04-01 15:53 EDT,34,019,125.051,0.9356182677467593
Warren,New Jersey,96,20,3,3,3.1%,40.85732358,-74.997063,2020-04-01 15:53 EDT,34,041,106.293,0.9031638960232565
Atlantic,New Jersey,40,9,0,0,0.0%,39.4806564,-74.67264306,2020-04-01 15:53 EDT,34,001,268.539,0.14895415563474954
Cumberland,New Jersey,27,9,1,1,3.7%,39.37311491,-75.11061925,2020-04-01 15:53 EDT,34,011,153.400,0.17601043024771837
Cape May,New Jersey,22,7,0,0,0.0%,38.93547,-74.92137,2020-04-01 15:53 EDT,34,009,93.705,0.23477936075983138
Salem,New Jersey,19,7,1,1,5.3%,39.57661332,-75.35810746,2020-04-01 15:53 EDT,34,033,63.336,0.2999873689528862
Wayne,Michigan,1998,343,63,63,3.2%,42.28515,-83.3836,2020-04-01 15:53 EDT,26,163,1761.382,1.134336560723341
Oakland,Michigan,1910,319,99,99,5.2%,42.74214,-83.16174000000002,2020-04-01 15:53 EDT,26,125,1250.843,1.5269702112895063
Macomb,Michigan,1088,235,51,51,4.7%,42.69565,-82.92171,2020-04-01 15:53 EDT,26,099,868.704,1.252440416988986
Washtenaw,Michigan,401,96,8,8,2.0%,42.25322942,-83.83877634,2020-04-01 15:53 EDT,26,161,365.961,1.0957451750323122
Genesee,Michigan,249,64,8,8,3.2%,43.0217016,-83.70675478,2020-04-01 15:53 EDT,26,049,409.361,0.6082650765461293
Ingham,Michigan,121,30,1,1,0.8%,42.59709245,-84.37353421,2020-04-01 15:53 EDT,26,065,289.564,0.4178696246771007
Kent,Michigan,119,11,2,2,1.7%,43.03216204,-85.54929822,2020-04-01 15:53 EDT,26,081,643.140,0.18502969804397176
Livingston,Michigan,102,22,2,2,2.0%,42.60291818,-83.91152404,2020-04-01 15:53 EDT,26,093,188.482,0.5411657346590125
Saginaw,Michigan,71,20,0,0,0.0%,43.33502489,-84.05317757,2020-04-01 15:53 EDT,26,145,192.778,0.36829928726306943
Monroe,Michigan,58,9,0,0,0.0%,41.91606,-83.3979,2020-04-01 15:53 EDT,26,115,149.699,0.3874441379033928
Jackson,Michigan,56,9,2,2,3.6%,42.24848235,-84.42344983,2020-04-01 15:53 EDT,26,075,158.913,0.35239407726240146
St. Clair,Michigan,41,9,0,0,0.0%,42.83189,-82.50220999999998,2020-04-01 15:53 EDT,26,147,159.566,0.2569469686524698
Berrien,Michigan,38,3,1,1,2.6%,41.95468698,-86.41222292,2020-04-01 15:53 EDT,26,021,154.807,0.24546693624965277
Clinton,Michigan,33,9,0,0,0.0%,42.94365426,-84.60151416,2020-04-01 15:53 EDT,26,037,77.896,0.4236417787819657
Ottawa,Michigan,31,0,0,0,0.0%,42.96071229,-85.99516567,2020-04-01 15:53 EDT,26,139,284.034,0.10914186329805586
Kalamazoo,Michigan,30,6,1,1,3.3%,42.24543721,-85.53116967,2020-04-01 15:53 EDT,26,077,261.573,0.11469073642921862
Eaton,Michigan,27,6,0,0,0.0%,42.59607493,-84.83832067,2020-04-01 15:53 EDT,26,045,109.155,0.24735467912601347
Calhoun,Michigan,23,6,0,0,0.0%,42.24653649,-85.00558363,2020-04-01 15:53 EDT,26,025,134.473,0.17103805224840676
Lenawee,Michigan,22,4,0,0,0.0%,41.8950816170001,-84.06637217799991,2020-04-01 15:53 EDT,26,091,98.474,0.22340922476999006
Otsego,Michigan,19,0,0,0,0.0%,45.0992,-84.6482,2020-04-01 15:53 EDT,26,137,24.397,0.7787842767553388
Hillsdale,Michigan,19,5,1,1,5.3%,41.88776412,-84.59292627,2020-04-01 15:53 EDT,26,059,45.830,0.41457560549858175
Muskegon,Michigan,18,0,2,2,11.1%,43.29120706,-86.15200005,2020-04-01 15:53 EDT,26,121,173.043,0.10402038799604722
Midland,Michigan,12,2,0,0,0.0%,43.6468649,-84.38811027,2020-04-01 15:53 EDT,26,111,83.389,0.14390387221336148
Tuscola,Michigan,11,2,2,2,18.2%,43.46412684,-83.41682258,2020-04-01 15:53 EDT,26,157,53.250,0.20657276995305165
Shiawassee,Michigan,11,3,0,0,0.0%,42.95373744500011,-84.146743014,2020-04-01 15:53 EDT,26,155,68.493,0.16060035332077732
Montcalm,Michigan,10,5,0,0,0.0%,43.31095473,-85.1525018,2020-04-01 15:53 EDT,26,117,63.209,0.1582053188628202
Bay,Michigan,10,1,0,0,0.0%,43.70732889,-83.99203709,2020-04-01 15:53 EDT,26,017,104.786,0.09543259595747523
Van Buren,Michigan,10,3,0,0,0.0%,42.2513072570001,-86.01888992499991,2020-04-01 15:53 EDT,26,159,75.272,0.13285152513550857
Grand Traverse,Michigan,8,1,0,0,0.0%,44.66867927,-85.56047625,2020-04-01 15:53 EDT,26,055,91.746,0.087197262005973
Lapeer,Michigan,8,0,0,0,0.0%,43.09013207,-83.22178574,2020-04-01 15:53 EDT,26,087,88.202,0.0907008911362554
Emmet,Michigan,7,2,1,1,14.3%,45.52025096,-84.89032852,2020-04-01 15:53 EDT,26,047,33.039,0.21187081933472562
Kalkaska,Michigan,7,0,1,1,14.3%,44.68468247,-85.09024392,2020-04-01 15:53 EDT,26,079,17.463,0.4008475061558724
Isabella,Michigan,7,1,1,1,14.3%,43.64058966,-84.84678576,2020-04-01 15:53 EDT,26,073,70.775,0.09890498057223596
Sanilac,Michigan,7,0,1,1,14.3%,43.42356616000011,-82.82012594799991,2020-04-01 15:53 EDT,26,151,41.376,0.16918020108275328
Cass,Michigan,6,2,1,1,16.7%,41.915392847000106,-85.993454001,2020-04-01 15:53 EDT,26,027,51.460,0.11659541391371939
Ionia,Michigan,6,2,0,0,0.0%,42.945088749,-85.0745858019999,2020-04-01 15:53 EDT,26,067,64.176,0.09349289454001496
Allegan,Michigan,5,2,0,0,0.0%,42.5912512,-85.88819122,2020-04-01 15:53 EDT,26,005,115.250,0.04338394793926247
St. Joseph,Michigan,5,1,0,0,0.0%,42.10339000000005,-86.48525999999998,2020-04-01 15:53 EDT,26,149,60.897,0.0821058508629325
Charlevoix,Michigan,4,0,0,0,0.0%,45.31653,-85.26071999999998,2020-04-01 15:53 EDT,26,029,26.219,0.1525611197986193
Marquette,Michigan,4,0,0,0,0.0%,46.43125285,-87.64159342,2020-04-01 15:53 EDT,26,103,66.939,0.059755897160101
Antrim,Michigan,4,1,0,0,0.0%,44.99908039300004,-85.14020693199996,2020-04-01 15:53 EDT,26,009,23.177,0.1725848901928636
Mecosta,Michigan,3,0,1,1,33.3%,43.640810722,-85.3246211859999,2020-04-01 15:53 EDT,26,107,43.264,0.06934171597633136
Huron,Michigan,3,0,0,0,0.0%,43.8333068380001,-83.0188931639999,2020-04-01 15:53 EDT,26,063,31.543,0.09510826490822051
Gratiot,Michigan,3,0,0,0,0.0%,43.2927163460001,-84.604892691,2020-04-01 15:53 EDT,26,057,41.067,0.07305135510263715
Delta,Michigan,3,2,0,0,0.0%,45.919666445000075,-86.92448818199995,2020-04-01 15:53 EDT,26,041,36.190,0.08289582757667864
Barry,Michigan,2,0,0,0,0.0%,42.59502105,-85.30897251,2020-04-01 15:53 EDT,26,015,60.057,0.03330169672144796
Wexford,Michigan,2,0,0,0,0.0%,44.33836176,-85.57838222,2020-04-01 15:53 EDT,26,165,33.111,0.06040288725801094
Gladwin,Michigan,2,0,0,0,0.0%,43.9906941,-84.38823148,2020-04-01 15:53 EDT,26,051,25.289,0.07908576851595554
Oceana,Michigan,2,0,0,0,0.0%,43.64089041,-86.2675668569999,2020-04-01 15:53 EDT,26,127,26.417,0.07570882386342129
Gogebic,Michigan,2,0,1,1,50.0%,46.408927934000104,-89.6945112809999,2020-04-01 15:53 EDT,26,053,15.414,0.12975217334890357
Osceola,Michigan,2,0,0,0,0.0%,43.9898326430001,-85.3252568979999,2020-04-01 15:53 EDT,26,133,23.232,0.08608815426997246
Cheboygan,Michigan,2,1,0,0,0.0%,45.4460469310001,-84.50037714699991,2020-04-01 15:53 EDT,26,031,25.458,0.0785607667530835
Branch,Michigan,2,0,0,0,0.0%,41.91610928400007,-85.05902759899999,2020-04-01 15:53 EDT,26,023,43.584,0.04588839941262849
Oscoda,Michigan,2,0,0,0,0.0%,44.681756044000046,-84.12973404299998,2020-04-01 15:53 EDT,26,135,8.277,0.24163344206838222
Leelanau,Michigan,1,0,0,0,0.0%,44.93849073,-85.81182341,2020-04-01 15:53 EDT,26,089,21.639,0.04621285641665512
Clare,Michigan,1,0,0,0,0.0%,43.9878737,-84.84783104,2020-04-01 15:53 EDT,26,035,30.616,0.032662660047034234
Roscommon,Michigan,1,0,0,0,0.0%,44.33561169,-84.61161259999999,2020-04-01 15:53 EDT,26,143,23.877,0.041881308372073545
Chippewa,Michigan,1,0,0,0,0.0%,46.30381924,-84.59406579,2020-04-01 15:53 EDT,26,033,37.834,0.026431252312734577
Newaygo,Michigan,1,0,0,0,0.0%,43.55418492,-85.80088959,2020-04-01 15:53 EDT,26,123,48.142,0.020771883178929005
Manistee,Michigan,1,0,0,0,0.0%,44.33296585,-86.056664,2020-04-01 15:53 EDT,26,101,24.444,0.04090983472426771
Iosco,Michigan,1,0,0,0,0.0%,44.3558242330001,-83.63589798699999,2020-04-01 15:53 EDT,26,069,25.247,0.03960866637620311
Missaukee,Michigan,1,0,1,1,100.0%,44.3373128970001,-85.094675829,2020-04-01 15:53 EDT,26,113,15.006,0.06664001066240172
Ogemaw,Michigan,1,0,0,0,0.0%,44.33494161000011,-84.126424607,2020-04-01 15:53 EDT,26,129,20.928,0.047782874617737
Crawford,Michigan,1,0,0,0,0.0%,44.683617921999996,-84.610321673,2020-04-01 15:53 EDT,26,039,13.836,0.07227522405319457
Houghton,Michigan,1,0,0,0,0.0%,46.897663355000105,-88.68764908,2020-04-01 15:53 EDT,26,061,36.360,0.027502750275027504
Arenac,Michigan,1,0,0,0,0.0%,44.065459289000046,-83.89500344799995,2020-04-01 15:53 EDT,26,011,15.165,0.06594131223211343
Dickinson,Michigan,0,0,0,0,nan%,46.009223988,-87.87027984299989,2020-04-01 15:53 EDT,26,043,25.570,0.0
Schoolcraft,Michigan,0,0,0,0,nan%,46.19657742900007,-86.19958967199995,2020-04-01 15:53 EDT,26,153,8.069,0.0
Los Angeles,California,3037,0,54,54,1.8%,34.053490000000004,-118.24532,2020-04-01 15:53 EDT,06,037,10098.052,0.3007510755539781
Santa Clara,California,890,0,30,30,3.4%,37.35579,-121.95508999999998,2020-04-01 15:53 EDT,06,085,1922.200,0.46301113307668296
San Diego,California,733,0,9,9,1.2%,32.71568,-117.16171,2020-04-01 15:53 EDT,06,073,3302.833,0.22193068798816046
Orange,California,606,104,10,10,1.7%,33.78787,-117.85071,2020-04-01 15:53 EDT,06,059,3164.182,0.1915186926668567
San Francisco,California,434,37,7,7,1.6%,37.77712,-122.41964,2020-04-01 15:53 EDT,06,075,870.044,0.4988253467640717
San Mateo,California,388,0,10,10,2.6%,37.54704,-122.31485,2020-04-01 15:53 EDT,06,081,765.935,0.5065704008825814
Riverside,California,371,0,13,13,3.5%,33.98171,-117.37404,2020-04-01 15:53 EDT,06,065,2383.286,0.15566742724121235
Alameda,California,313,0,7,7,2.2%,37.76683,-122.2453,2020-04-01 15:53 EDT,06,001,1643.700,0.19042404331690696
Sacramento,California,224,0,7,7,3.1%,38.57944000000001,-121.49085,2020-04-01 15:53 EDT,06,067,1510.023,0.14834211134532388
Contra Costa,California,222,0,3,3,1.4%,37.91793732,-121.9259354,2020-04-01 15:53 EDT,06,013,1133.247,0.19589727570423746
San Bernardino,California,183,0,6,6,3.3%,34.10524,-117.29412,2020-04-01 15:53 EDT,06,071,2135.413,0.08569770812484517
San Joaquin,California,151,0,8,8,5.3%,37.93479557,-121.2713112,2020-04-01 15:53 EDT,06,077,732.212,0.20622442680535147
Ventura,California,149,0,5,5,3.4%,34.28082,-119.29232,2020-04-01 15:53 EDT,06,111,848.112,0.1756843435772634
Kern,California,110,9,1,1,0.9%,35.34281638,-118.7299395,2020-04-01 15:53 EDT,06,029,883.053,0.12456783454673728
Marin,California,107,0,4,4,3.7%,38.07188727,-122.7195348,2020-04-01 15:53 EDT,06,041,260.295,0.4110720528630976
Santa Barbara,California,99,0,0,0,0.0%,34.41938,-119.69905,2020-04-01 15:53 EDT,06,083,443.738,0.22310462480112137
San Luis Obispo,California,80,0,0,0,0.0%,35.28579000000001,-120.66275,2020-04-01 15:53 EDT,06,079,281.455,0.28423726705867725
Sonoma,California,78,0,2,2,2.6%,38.29188,-122.45728,2020-04-01 15:53 EDT,06,097,501.317,0.15559017547779153
Fresno,California,68,0,0,0,0.0%,36.74084000000001,-119.78552,2020-04-01 15:53 EDT,06,019,978.130,0.06952041139725804
Placer,California,67,0,2,2,3.0%,39.05913563,-120.7536328,2020-04-01 15:53 EDT,06,061,380.077,0.17628006956485134
Solano,California,49,0,0,0,0.0%,38.27793363,-121.9272405,2020-04-01 15:53 EDT,06,095,438.530,0.11173693932000092
Santa Cruz,California,49,0,1,1,2.0%,36.97424,-122.03098,2020-04-01 15:53 EDT,06,087,273.765,0.17898562635837306
Tulare,California,45,0,1,1,2.2%,36.20649,-119.34305,2020-04-01 15:53 EDT,06,107,460.477,0.09772475063901129
Monterey,California,42,0,1,1,2.4%,36.21714603,-121.2390196,2020-04-01 15:53 EDT,06,053,433.212,0.09695022298551287
Stanislaus,California,39,0,0,0,0.0%,37.55932622,-120.9976619,2020-04-01 15:53 EDT,06,099,539.301,0.07231583104796765
Imperial,California,38,0,0,0,0.0%,32.84748,-115.56952,2020-04-01 15:53 EDT,06,025,180.216,0.21085808141341503
Humboldt,California,27,0,0,0,0.0%,40.69879803,-123.8737147,2020-04-01 15:53 EDT,06,023,135.768,0.198868658299452
Nevada,California,26,5,0,0,0.0%,39.2616,-121.0161,2020-04-01 15:53 EDT,06,057,99.092,0.2623824324869818
Yolo,California,25,0,1,1,4.0%,38.73431,-121.81279,2020-04-01 15:53 EDT,06,113,214.977,0.11629151025458537
Madera,California,23,0,1,1,4.3%,36.96205,-120.06399,2020-04-01 15:53 EDT,06,039,155.013,0.1483746524485043
San Benito,California,21,0,1,1,4.8%,36.50506,-121.08332,2020-04-01 15:53 EDT,06,069,59.416,0.353440150801131
El Dorado,California,18,0,0,0,0.0%,38.68217,-120.84683,2020-04-01 15:53 EDT,06,017,186.661,0.09643149881335684
Napa,California,15,0,0,0,0.0%,38.50647693,-122.3306091,2020-04-01 15:53 EDT,06,055,140.530,0.10673877463886715
Mono,California,13,0,1,1,7.7%,37.93749777,-118.8838882,2020-04-01 15:53 EDT,06,051,14.174,0.917172287286581
Merced,California,10,0,0,0,0.0%,37.19187429,-120.717739,2020-04-01 15:53 EDT,06,047,269.075,0.0371643593793552
Sutter,California,10,0,0,0,0.0%,39.0346753900001,-121.694845711,2020-04-01 15:53 EDT,06,101,95.872,0.10430574098798397
Butte,California,8,0,0,0,0.0%,39.66709143,-121.600911,2020-04-01 15:53 EDT,06,007,227.075,0.03523065066607949
Inyo,California,8,0,0,0,0.0%,36.511060297,-117.41059195,2020-04-01 15:53 EDT,06,027,18.085,0.44235554326790155
Shasta,California,7,0,1,1,14.3%,40.59828,-122.49095,2020-04-01 15:53 EDT,06,089,179.085,0.03908758410810509
Yuba,California,7,0,0,0,0.0%,39.26918299,-121.3512653,2020-04-01 15:53 EDT,06,115,75.493,0.09272382869934961
Mendocino,California,4,0,0,0,0.0%,39.44024063,-123.3912784,2020-04-01 15:53 EDT,06,045,87.422,0.04575507309372926
Kings,California,4,0,0,0,0.0%,36.075430705,-119.815354141,2020-04-01 15:53 EDT,06,031,150.075,0.026653339996668336
Calaveras,California,3,0,0,0,0.0%,38.20473567,-120.5540655,2020-04-01 15:53 EDT,06,009,45.235,0.06632032718028076
Siskiyou,California,3,0,0,0,0.0%,41.59256366,-122.5407772,2020-04-01 15:53 EDT,06,093,43.540,0.06890215893431327
Amador,California,2,0,0,0,0.0%,38.44606535,-120.651755,2020-04-01 15:53 EDT,06,005,37.829,0.05286949165983769
Glenn,California,2,0,0,0,0.0%,39.598279844000004,-122.392389048,2020-04-01 15:53 EDT,06,021,27.897,0.0716922966627236
Tuolumne,California,2,0,0,0,0.0%,38.02764367200007,-119.954653631,2020-04-01 15:53 EDT,06,109,53.932,0.037083735073796635
Colusa,California,1,0,0,0,0.0%,39.1775976810001,-122.237102265,2020-04-01 15:53 EDT,06,011,21.464,0.04658963846440551
Alpine,California,1,0,0,0,0.0%,38.59733304900004,-119.82042125199995,2020-04-01 15:53 EDT,06,003,1.146,0.8726003490401397
Plumas,California,1,0,0,0,0.0%,40.00070235500005,-120.83349825399996,2020-04-01 15:53 EDT,06,063,18.699,0.05347879565752179
Miami-Dade,Florida,2123,0,7,7,0.3%,25.61418208,-80.5679083,2020-04-01 15:53 EDT,12,086,2715.516,0.781803531999075
Broward,Florida,1219,0,12,12,1.0%,26.15224542,-80.48705340000002,2020-04-01 15:53 EDT,12,011,1909.151,0.6385037118593553
Palm Beach,Florida,551,0,14,14,2.5%,26.70288,-80.03661,2020-04-01 15:53 EDT,12,099,1446.277,0.3809781943569593
Orange,Florida,373,0,4,4,1.1%,41.33141,-74.35667,2020-04-01 15:53 EDT,12,095,1321.194,0.28232038595391745
Hillsborough,Florida,305,0,3,3,1.0%,27.93023096,-82.30785534,2020-04-01 15:53 EDT,12,057,1378.883,0.22119353128583066
Duval,Florida,207,0,4,4,1.9%,30.47844000000001,-81.62557,2020-04-01 15:53 EDT,12,031,924.229,0.22397046619398442
Lee,Florida,206,0,8,8,3.9%,26.57965162,-81.82468531,2020-04-01 15:53 EDT,12,071,718.679,0.28663701040381034
Pinellas,Florida,167,0,5,5,3.0%,27.9313392,-82.72194025,2020-04-01 15:53 EDT,12,103,957.875,0.17434425159859063
Collier,Florida,146,0,1,1,0.7%,26.11625563,-81.34013334,2020-04-01 15:53 EDT,12,021,363.922,0.40118486928517655
Osceola,Florida,110,0,1,1,0.9%,28.06812578,-81.14519655,2020-04-01 15:53 EDT,12,097,338.619,0.32484887144548885
