County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Essex,New York,5,0,0,0,0.0%,44.10755697,-73.79125847,2020-03-30 22:53 EDT,36,031,37.751,0.13244682260072582
Orleans,New York,5,2,0,0,0.0%,43.252100586000005,-78.23124678499991,2020-03-30 22:53 EDT,36,073,41.175,0.12143290831815423
Cayuga,New York,4,2,0,0,0.0%,42.92145204,-76.54917489,2020-03-30 22:53 EDT,36,011,77.868,0.05136898340781836
Hamilton,New York,2,0,0,0,0.0%,43.66130373,-74.49733573,2020-03-30 22:53 EDT,36,041,4.575,0.4371584699453552
Schuyler,New York,2,1,0,0,0.0%,42.370638971999995,-76.9851275,2020-03-30 22:53 EDT,36,097,17.992,0.11116051578479323
Lewis,New York,2,0,0,0,0.0%,43.78473386600007,-75.44870611699997,2020-03-30 22:53 EDT,36,049,26.719,0.07485310078970021
Fulton,New York,1,0,0,0,0.0%,43.11240266,-74.43516277,2020-03-30 22:53 EDT,36,035,53.743,0.018607074409690564
Bergen,New Jersey,2482,313,0,0,0.0%,40.95949149,-74.074442,2020-03-30 22:53 EDT,34,003,929.999,2.66882007400008
Essex,New Jersey,1564,337,0,0,0.0%,40.78779259,-74.24760059,2020-03-30 22:53 EDT,34,013,793.555,1.970877884960715
Hudson,New Jersey,1314,340,0,0,0.0%,40.74034231,-74.07410970000002,2020-03-30 22:53 EDT,34,017,668.631,1.9652095101782594
Union,New Jersey,1213,317,0,0,0.0%,40.69635,-74.26957,2020-03-30 22:53 EDT,34,039,553.066,2.1932282946339132
Middlesex,New Jersey,1123,185,0,0,0.0%,40.57936,-74.50067,2020-03-30 22:53 EDT,34,023,826.698,1.3584162535774853
Passaic,New Jersey,1091,260,0,0,0.0%,40.86034,-74.12374,2020-03-30 22:53 EDT,34,031,504.041,2.1645064587999787
Monmouth,New Jersey,1030,160,0,0,0.0%,40.2600411,-74.22194634,2020-03-30 22:53 EDT,34,025,623.387,1.652264163352781
Ocean,New Jersey,874,115,0,0,0.0%,39.90927434,-74.2969653,2020-03-30 22:53 EDT,34,029,591.939,1.4765034910691812
Morris,New Jersey,720,154,0,0,0.0%,40.86201902,-74.5442741,2020-03-30 22:53 EDT,34,027,494.383,1.4563607567412309
Somerset,New Jersey,349,54,0,0,0.0%,40.49859,-74.52249,2020-03-30 22:53 EDT,34,035,330.176,1.0570120178329134
Mercer,New Jersey,249,47,0,0,0.0%,40.28331911,-74.70157374,2020-03-30 22:53 EDT,34,021,368.762,0.6752322636280312
Camden,New Jersey,200,37,0,0,0.0%,39.94525,-75.11913,2020-03-30 22:53 EDT,34,007,507.367,0.3941919754339561
Burlington,New Jersey,178,36,0,0,0.0%,40.07687,-74.85775,2020-03-30 22:53 EDT,34,005,446.367,0.39877499904786873
Sussex,New Jersey,113,20,0,0,0.0%,41.13934496,-74.69067762,2020-03-30 22:53 EDT,34,037,142.298,0.794108139257052
Gloucester,New Jersey,89,17,0,0,0.0%,39.71720107,-75.14164366,2020-03-30 22:53 EDT,34,015,290.852,0.3059975520195838
Hunterdon,New Jersey,79,13,0,0,0.0%,40.56725317,-74.91217921,2020-03-30 22:53 EDT,34,019,125.051,0.6317422491623418
Warren,New Jersey,68,12,0,0,0.0%,40.85732358,-74.997063,2020-03-30 22:53 EDT,34,041,106.293,0.6397410930164734
Atlantic,New Jersey,29,5,0,0,0.0%,39.4806564,-74.67264306,2020-03-30 22:53 EDT,34,001,268.539,0.1079917628351934
Cumberland,New Jersey,12,1,0,0,0.0%,39.37311491,-75.11061925,2020-03-30 22:53 EDT,34,011,153.400,0.07822685788787484
Cape May,New Jersey,9,0,0,0,0.0%,38.93547,-74.92137,2020-03-30 22:53 EDT,34,009,93.705,0.09604610212902193
Salem,New Jersey,3,0,0,0,0.0%,39.57661332,-75.35810746,2020-03-30 22:53 EDT,34,033,63.336,0.0473664266767715
Los Angeles,California,2474,338,44,44,1.8%,34.053490000000004,-118.24532,2020-03-30 22:53 EDT,06,037,10098.052,0.24499774808052088
Santa Clara,California,848,202,28,28,3.3%,37.35579,-121.95508999999998,2020-03-30 22:53 EDT,06,085,1922.200,0.44116116949328893
San Diego,California,603,88,7,7,1.2%,32.71568,-117.16171,2020-03-30 22:53 EDT,06,073,3302.833,0.18257053868603104
Orange,California,464,33,4,4,0.9%,33.78787,-117.85071,2020-03-30 22:53 EDT,06,059,3164.182,0.1466413752432698
San Francisco,California,374,34,6,6,1.6%,37.77712,-122.41964,2020-03-30 22:53 EDT,06,075,870.044,0.42986331725751803
San Mateo,California,309,32,6,6,1.9%,37.54704,-122.31485,2020-03-30 22:53 EDT,06,081,765.935,0.4034284893626744
Riverside,California,291,58,9,9,3.1%,33.98171,-117.37404,2020-03-30 22:53 EDT,06,065,2383.286,0.12210032702747382
Alameda,California,283,13,7,7,2.5%,37.76683,-122.2453,2020-03-30 22:53 EDT,06,001,1643.700,0.17217253756768267
Sacramento,California,224,60,7,7,3.1%,38.57944000000001,-121.49085,2020-03-30 22:53 EDT,06,067,1510.023,0.14834211134532388
Contra Costa,California,187,12,3,3,1.6%,37.91793732,-121.9259354,2020-03-30 22:53 EDT,06,013,1133.247,0.16501257007519102
San Joaquin,California,136,15,6,6,4.4%,37.93479557,-121.2713112,2020-03-30 22:53 EDT,06,077,732.212,0.18573855659289934
Ventura,California,126,17,4,4,3.2%,34.28082,-119.29232,2020-03-30 22:53 EDT,06,111,848.112,0.1485652838304375
San Bernardino,California,111,0,3,3,2.7%,34.10524,-117.29412,2020-03-30 22:53 EDT,06,071,2135.413,0.05198057705933232
Marin,California,93,0,1,1,1.1%,38.07188727,-122.7195348,2020-03-30 22:53 EDT,06,041,260.295,0.35728692445110355
Santa Barbara,California,88,20,0,0,0.0%,34.41938,-119.69905,2020-03-30 22:53 EDT,06,083,443.738,0.1983152220454412
San Luis Obispo,California,77,6,0,0,0.0%,35.28579000000001,-120.66275,2020-03-30 22:53 EDT,06,079,281.455,0.27357836954397685
Kern,California,76,25,1,1,1.3%,35.34281638,-118.7299395,2020-03-30 22:53 EDT,06,029,883.053,0.0860650493232003
Sonoma,California,66,8,1,1,1.5%,38.29188,-122.45728,2020-03-30 22:53 EDT,06,097,501.317,0.13165322540428512
Placer,California,57,4,2,2,3.5%,39.05913563,-120.7536328,2020-03-30 22:53 EDT,06,061,380.077,0.14996961142084367
Fresno,California,53,10,0,0,0.0%,36.74084000000001,-119.78552,2020-03-30 22:53 EDT,06,019,978.130,0.05418502653021582
Santa Cruz,California,45,1,1,1,2.2%,36.97424,-122.03098,2020-03-30 22:53 EDT,06,087,273.765,0.16437455481891405
Solano,California,43,9,0,0,0.0%,38.27793363,-121.9272405,2020-03-30 22:53 EDT,06,095,438.530,0.09805486511755182
Tulare,California,43,8,1,1,2.3%,36.20649,-119.34305,2020-03-30 22:53 EDT,06,107,460.477,0.09338142838838857
Monterey,California,40,4,1,1,2.5%,36.21714603,-121.2390196,2020-03-30 22:53 EDT,06,053,433.212,0.09233354570048845
Stanislaus,California,33,2,0,0,0.0%,37.55932622,-120.9976619,2020-03-30 22:53 EDT,06,099,539.301,0.06119031857904955
Imperial,California,33,8,0,0,0.0%,32.84748,-115.56952,2020-03-30 22:53 EDT,06,025,180.216,0.18311359701691307
Yolo,California,24,0,1,1,4.2%,38.73431,-121.81279,2020-03-30 22:53 EDT,06,113,214.977,0.11163984984440195
Humboldt,California,21,3,0,0,0.0%,40.69879803,-123.8737147,2020-03-30 22:53 EDT,06,023,135.768,0.154675623121796
Madera,California,21,3,1,1,4.8%,36.96205,-120.06399,2020-03-30 22:53 EDT,06,039,155.013,0.13547250875733002
Nevada,California,18,1,0,0,0.0%,39.2616,-121.0161,2020-03-30 22:53 EDT,06,057,99.092,0.1816493763371412
San Benito,California,17,3,1,1,5.9%,36.50506,-121.08332,2020-03-30 22:53 EDT,06,069,59.416,0.28611821731520126
El Dorado,California,15,3,0,0,0.0%,38.68217,-120.84683,2020-03-30 22:53 EDT,06,017,186.661,0.08035958234446404
Napa,California,14,0,0,0,0.0%,38.50647693,-122.3306091,2020-03-30 22:53 EDT,06,055,140.530,0.09962285632960934
Mono,California,13,0,0,0,0.0%,37.93749777,-118.8838882,2020-03-30 22:53 EDT,06,051,14.174,0.917172287286581
Merced,California,10,1,0,0,0.0%,37.19187429,-120.717739,2020-03-30 22:53 EDT,06,047,269.075,0.0371643593793552
Sutter,California,9,3,0,0,0.0%,39.0346753900001,-121.694845711,2020-03-30 22:53 EDT,06,101,95.872,0.09387516688918557
Butte,California,8,3,0,0,0.0%,39.66709143,-121.600911,2020-03-30 22:53 EDT,06,007,227.075,0.03523065066607949
Inyo,California,8,0,0,0,0.0%,36.511060297,-117.41059195,2020-03-30 22:53 EDT,06,027,18.085,0.44235554326790155
Shasta,California,6,2,1,1,16.7%,40.59828,-122.49095,2020-03-30 22:53 EDT,06,089,179.085,0.03350364352123293
Yuba,California,6,2,0,0,0.0%,39.26918299,-121.3512653,2020-03-30 22:53 EDT,06,115,75.493,0.07947756745658538
Mendocino,California,4,0,0,0,0.0%,39.44024063,-123.3912784,2020-03-30 22:53 EDT,06,045,87.422,0.04575507309372926
Siskiyou,California,4,0,0,0,0.0%,41.59256366,-122.5407772,2020-03-30 22:53 EDT,06,093,43.540,0.09186954524575104
Calaveras,California,3,0,0,0,0.0%,38.20473567,-120.5540655,2020-03-30 22:53 EDT,06,009,45.235,0.06632032718028076
Amador,California,2,0,0,0,0.0%,38.44606535,-120.651755,2020-03-30 22:53 EDT,06,005,37.829,0.05286949165983769
Kings,California,2,0,0,0,0.0%,36.075430705,-119.815354141,2020-03-30 22:53 EDT,06,031,150.075,0.013326669998334168
Glenn,California,2,1,0,0,0.0%,39.598279844000004,-122.392389048,2020-03-30 22:53 EDT,06,021,27.897,0.0716922966627236
Colusa,California,1,0,0,0,0.0%,39.1775976810001,-122.237102265,2020-03-30 22:53 EDT,06,011,21.464,0.04658963846440551
Wayne,Michigan,1394,232,31,31,2.2%,42.28515,-83.3836,2020-03-30 22:53 EDT,26,163,1761.382,0.7914240068309997
Oakland,Michigan,1365,195,48,48,3.5%,42.74214,-83.16174000000002,2020-03-30 22:53 EDT,26,125,1250.843,1.0912640515236525
Macomb,Michigan,728,108,27,27,3.7%,42.69565,-82.92171,2020-03-30 22:53 EDT,26,099,868.704,0.8380299848970421
Washtenaw,Michigan,266,33,6,6,2.3%,42.25322942,-83.83877634,2020-03-30 22:53 EDT,26,161,365.961,0.7268534078767956
Genesee,Michigan,150,23,7,7,4.7%,43.0217016,-83.70675478,2020-03-30 22:53 EDT,26,049,409.361,0.36642474490730675
Kent,Michigan,96,24,1,1,1.0%,43.03216204,-85.54929822,2020-03-30 22:53 EDT,26,081,643.140,0.14926765556488478
Ingham,Michigan,73,30,0,0,0.0%,42.59709245,-84.37353421,2020-03-30 22:53 EDT,26,065,289.564,0.25210316199527566
Livingston,Michigan,64,5,2,2,3.1%,42.60291818,-83.91152404,2020-03-30 22:53 EDT,26,093,188.482,0.33955497076643926
Monroe,Michigan,45,7,0,0,0.0%,41.91606,-83.3979,2020-03-30 22:53 EDT,26,115,149.699,0.30060321044228755
Jackson,Michigan,37,13,1,1,2.7%,42.24848235,-84.42344983,2020-03-30 22:53 EDT,26,075,158.913,0.2328318010483724
Saginaw,Michigan,36,12,0,0,0.0%,43.33502489,-84.05317757,2020-03-30 22:53 EDT,26,145,192.778,0.18674330058409155
Berrien,Michigan,32,3,1,1,3.1%,41.95468698,-86.41222292,2020-03-30 22:53 EDT,26,021,154.807,0.206708998947076
Ottawa,Michigan,28,3,0,0,0.0%,42.96071229,-85.99516567,2020-03-30 22:53 EDT,26,139,284.034,0.0985797474950182
St. Clair,Michigan,25,5,0,0,0.0%,42.83189,-82.50220999999998,2020-03-30 22:53 EDT,26,147,159.566,0.15667498088565232
Kalamazoo,Michigan,24,5,1,1,4.2%,42.24543721,-85.53116967,2020-03-30 22:53 EDT,26,077,261.573,0.09175258914337489
Clinton,Michigan,19,5,0,0,0.0%,42.94365426,-84.60151416,2020-03-30 22:53 EDT,26,037,77.896,0.24391496354113176
Muskegon,Michigan,18,5,2,2,11.1%,43.29120706,-86.15200005,2020-03-30 22:53 EDT,26,121,173.043,0.10402038799604722
Otsego,Michigan,17,0,0,0,0.0%,45.0992,-84.6482,2020-03-30 22:53 EDT,26,137,24.397,0.6968069844653032
Calhoun,Michigan,17,2,0,0,0.0%,42.24653649,-85.00558363,2020-03-30 22:53 EDT,26,025,134.473,0.12641942992273544
Eaton,Michigan,15,7,0,0,0.0%,42.59607493,-84.83832067,2020-03-30 22:53 EDT,26,045,109.155,0.1374192661811186
Lenawee,Michigan,15,0,0,0,0.0%,41.8950816170001,-84.06637217799991,2020-03-30 22:53 EDT,26,091,98.474,0.15232447143408415
Hillsdale,Michigan,12,2,1,1,8.3%,41.88776412,-84.59292627,2020-03-30 22:53 EDT,26,059,45.830,0.26183722452542
Bay,Michigan,9,4,0,0,0.0%,43.70732889,-83.99203709,2020-03-30 22:53 EDT,26,017,104.786,0.08588933636172771
Midland,Michigan,9,1,0,0,0.0%,43.6468649,-84.38811027,2020-03-30 22:53 EDT,26,111,83.389,0.10792790416002111
Shiawassee,Michigan,8,3,0,0,0.0%,42.95373744500011,-84.146743014,2020-03-30 22:53 EDT,26,155,68.493,0.11680025696056533
Grand Traverse,Michigan,7,1,0,0,0.0%,44.66867927,-85.56047625,2020-03-30 22:53 EDT,26,055,91.746,0.07629760425522637
Lapeer,Michigan,6,2,0,0,0.0%,43.09013207,-83.22178574,2020-03-30 22:53 EDT,26,087,88.202,0.06802566835219155
Tuscola,Michigan,5,1,1,1,20.0%,43.46412684,-83.41682258,2020-03-30 22:53 EDT,26,157,53.250,0.09389671361502347
Kalkaska,Michigan,5,1,0,0,0.0%,44.68468247,-85.09024392,2020-03-30 22:53 EDT,26,079,17.463,0.28631964725419456
Isabella,Michigan,5,1,1,1,20.0%,43.64058966,-84.84678576,2020-03-30 22:53 EDT,26,073,70.775,0.07064641469445425
Sanilac,Michigan,5,3,0,0,0.0%,43.42356616000011,-82.82012594799991,2020-03-30 22:53 EDT,26,151,41.376,0.12084300077339519
Montcalm,Michigan,4,1,0,0,0.0%,43.31095473,-85.1525018,2020-03-30 22:53 EDT,26,117,63.209,0.06328212754512808
Charlevoix,Michigan,4,0,0,0,0.0%,45.31653,-85.26071999999998,2020-03-30 22:53 EDT,26,029,26.219,0.1525611197986193
Emmet,Michigan,4,0,0,0,0.0%,45.52025096,-84.89032852,2020-03-30 22:53 EDT,26,047,33.039,0.12106903961984321
Van Buren,Michigan,4,0,0,0,0.0%,42.2513072570001,-86.01888992499991,2020-03-30 22:53 EDT,26,159,75.272,0.05314061005420343
Cass,Michigan,4,0,0,0,0.0%,41.915392847000106,-85.993454001,2020-03-30 22:53 EDT,26,027,51.460,0.0777302759424796
Ionia,Michigan,4,2,0,0,0.0%,42.945088749,-85.0745858019999,2020-03-30 22:53 EDT,26,067,64.176,0.06232859636000997
Ogemaw,Michigan,4,3,0,0,0.0%,44.33494161000011,-84.126424607,2020-03-30 22:53 EDT,26,129,20.928,0.191131498470948
Marquette,Michigan,3,1,0,0,0.0%,46.43125285,-87.64159342,2020-03-30 22:53 EDT,26,103,66.939,0.04481692287007574
Huron,Michigan,3,0,0,0,0.0%,43.8333068380001,-83.0188931639999,2020-03-30 22:53 EDT,26,063,31.543,0.09510826490822051
Gratiot,Michigan,3,0,0,0,0.0%,43.2927163460001,-84.604892691,2020-03-30 22:53 EDT,26,057,41.067,0.07305135510263715
St. Joseph,Michigan,3,3,0,0,0.0%,42.10339000000005,-86.48525999999998,2020-03-30 22:53 EDT,26,149,60.897,0.0492635105177595
Wexford,Michigan,2,1,0,0,0.0%,44.33836176,-85.57838222,2020-03-30 22:53 EDT,26,165,33.111,0.06040288725801094
Allegan,Michigan,2,0,0,0,0.0%,42.5912512,-85.88819122,2020-03-30 22:53 EDT,26,005,115.250,0.01735357917570499
Gladwin,Michigan,2,0,0,0,0.0%,43.9906941,-84.38823148,2020-03-30 22:53 EDT,26,051,25.289,0.07908576851595554
Oceana,Michigan,2,0,0,0,0.0%,43.64089041,-86.2675668569999,2020-03-30 22:53 EDT,26,127,26.417,0.07570882386342129
Mecosta,Michigan,2,1,1,1,50.0%,43.640810722,-85.3246211859999,2020-03-30 22:53 EDT,26,107,43.264,0.04622781065088758
Osceola,Michigan,2,0,0,0,0.0%,43.9898326430001,-85.3252568979999,2020-03-30 22:53 EDT,26,133,23.232,0.08608815426997246
Antrim,Michigan,2,2,0,0,0.0%,44.99908039300004,-85.14020693199996,2020-03-30 22:53 EDT,26,009,23.177,0.0862924450964318
Leelanau,Michigan,1,0,0,0,0.0%,44.93849073,-85.81182341,2020-03-30 22:53 EDT,26,089,21.639,0.04621285641665512
Barry,Michigan,1,0,0,0,0.0%,42.59502105,-85.30897251,2020-03-30 22:53 EDT,26,015,60.057,0.01665084836072398
Clare,Michigan,1,0,0,0,0.0%,43.9878737,-84.84783104,2020-03-30 22:53 EDT,26,035,30.616,0.032662660047034234
Roscommon,Michigan,1,0,0,0,0.0%,44.33561169,-84.61161259999999,2020-03-30 22:53 EDT,26,143,23.877,0.041881308372073545
Newaygo,Michigan,1,0,0,0,0.0%,43.55418492,-85.80088959,2020-03-30 22:53 EDT,26,123,48.142,0.020771883178929005
Manistee,Michigan,1,0,0,0,0.0%,44.33296585,-86.056664,2020-03-30 22:53 EDT,26,101,24.444,0.04090983472426771
Iosco,Michigan,1,0,0,0,0.0%,44.3558242330001,-83.63589798699999,2020-03-30 22:53 EDT,26,069,25.247,0.03960866637620311
Missaukee,Michigan,1,0,1,1,100.0%,44.3373128970001,-85.094675829,2020-03-30 22:53 EDT,26,113,15.006,0.06664001066240172
Crawford,Michigan,1,0,0,0,0.0%,44.683617921999996,-84.610321673,2020-03-30 22:53 EDT,26,039,13.836,0.07227522405319457
Gogebic,Michigan,1,0,1,1,100.0%,46.408927934000104,-89.6945112809999,2020-03-30 22:53 EDT,26,053,15.414,0.06487608667445179
Cheboygan,Michigan,1,0,0,0,0.0%,45.4460469310001,-84.50037714699991,2020-03-30 22:53 EDT,26,031,25.458,0.03928038337654175
Houghton,Michigan,1,0,0,0,0.0%,46.897663355000105,-88.68764908,2020-03-30 22:53 EDT,26,061,36.360,0.027502750275027504
Delta,Michigan,1,1,0,0,0.0%,45.919666445000075,-86.92448818199995,2020-03-30 22:53 EDT,26,041,36.190,0.027631942525559547
Chippewa,Michigan,0,0,0,0,nan%,46.30381924,-84.59406579,2020-03-30 22:53 EDT,26,033,37.834,0.0
Dickinson,Michigan,0,0,0,0,nan%,46.009223988,-87.87027984299989,2020-03-30 22:53 EDT,26,043,25.570,0.0
Middlesex,Massachusetts,1141,160,8,8,0.7%,42.48559407,-71.3917913,2020-03-30 22:53 EDT,25,017,1595.192,0.7152743995707099
Suffolk,Massachusetts,1115,175,5,5,0.4%,42.33189157,-71.07537429,2020-03-30 22:53 EDT,25,025,791.766,1.4082443550240853
Essex,Massachusetts,653,83,6,6,0.9%,42.63251,-70.78113,2020-03-30 22:53 EDT,25,009,781.024,0.8360818617609703
Norfolk,Massachusetts,628,80,10,10,1.6%,42.11941,-71.33083,2020-03-30 22:53 EDT,25,021,698.249,0.8993926235483332
Worcester,Massachusetts,390,53,5,5,1.3%,42.26341,-71.80219,2020-03-30 22:53 EDT,25,027,822.280,0.474290995767865
Plymouth,Massachusetts,380,55,0,0,0.0%,41.92808,-70.6568,2020-03-30 22:53 EDT,25,023,512.135,0.7419918576156678
Bristol,Massachusetts,263,55,2,2,0.8%,41.79836956,-71.11428121,2020-03-30 22:53 EDT,25,005,558.905,0.47056297581878853
Hampden,Massachusetts,255,54,4,4,1.6%,42.064613,-72.422,2020-03-30 22:53 EDT,25,013,469.116,0.5435755761901108
Barnstable,Massachusetts,173,25,2,2,1.2%,41.70194,-70.30442,2020-03-30 22:53 EDT,25,001,213.690,0.8095839767888062
Berkshire,Massachusetts,162,11,3,3,1.9%,42.51105,-73.19426,2020-03-30 22:53 EDT,25,003,127.328,1.272304599145514
Franklin,Massachusetts,49,8,2,2,4.1%,42.58654867,-72.59777313,2020-03-30 22:53 EDT,25,011,70.935,0.6907732431098893
Hampshire,Massachusetts,46,9,0,0,0.0%,42.3402715,-72.66940388,2020-03-30 22:53 EDT,25,015,161.159,0.2854323990593141
Miami-Dade,Florida,1701,229,4,4,0.2%,25.61418208,-80.5679083,2020-03-30 22:53 EDT,12,086,2715.516,0.6264002863544167
Broward,Florida,1137,125,11,11,1.0%,26.15224542,-80.48705340000002,2020-03-30 22:53 EDT,12,011,1909.151,0.5955526828417448
Palm Beach,Florida,463,80,9,9,1.9%,26.70288,-80.03661,2020-03-30 22:53 EDT,12,099,1446.277,0.3201323121366101
Orange,Florida,300,32,4,4,1.3%,41.33141,-74.35667,2020-03-30 22:53 EDT,12,095,1321.194,0.2270673345473867
Hillsborough,Florida,272,47,2,2,0.7%,27.93023096,-82.30785534,2020-03-30 22:53 EDT,12,057,1378.883,0.19726111642539654
