County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Otsego,New York,2,1,0,0,0.0%,42.63373751,-75.03256231,2020-03-25 22:25 EDT,36,077,60.244,0.03319832680432906
Cayuga,New York,2,0,0,0,0.0%,42.92145204,-76.54917489,2020-03-25 22:25 EDT,36,011,77.868,0.02568449170390918
Chautauqua,New York,2,0,0,0,0.0%,42.22826274,-79.36643298,2020-03-25 22:25 EDT,36,013,129.656,0.015425433454680075
Tioga,New York,1,0,0,0,0.0%,42.06057,-76.34519,2020-03-25 22:25 EDT,36,107,49.045,0.020389438270975634
Fulton,New York,1,0,0,0,0.0%,43.11240266,-74.43516277,2020-03-25 22:25 EDT,36,035,53.743,0.018607074409690564
St. Lawrence,New York,1,0,0,0,0.0%,44.17727,-76.16771999999997,2020-03-25 22:25 EDT,36,089,109.558,0.00912758538856131
Franklin,New York,1,0,0,0,0.0%,44.59267538200004,-74.30342184999995,2020-03-25 22:25 EDT,36,033,50.692,0.019726978615955182
Bergen,New Jersey,819,118,6,6,0.7%,40.95949149,-74.074442,2020-03-25 22:25 EDT,34,003,929.999,0.8806461082216218
Essex,New Jersey,381,39,4,4,1.0%,40.78779259,-74.24760059,2020-03-25 22:25 EDT,34,013,793.555,0.4801179502365936
Middlesex,New Jersey,316,39,0,0,0.0%,40.57936,-74.50067,2020-03-25 22:25 EDT,34,023,826.698,0.3822435762515453
Monmouth,New Jersey,313,25,3,3,1.0%,40.2600411,-74.22194634,2020-03-25 22:25 EDT,34,025,623.387,0.502095808863515
Union,New Jersey,262,16,0,0,0.0%,40.69635,-74.26957,2020-03-25 22:25 EDT,34,039,553.066,0.47372284682117505
Hudson,New Jersey,260,26,1,1,0.4%,40.74034231,-74.07410970000002,2020-03-25 22:25 EDT,34,017,668.631,0.38885424097895543
Passaic,New Jersey,255,39,0,0,0.0%,40.86034,-74.12374,2020-03-25 22:25 EDT,34,031,504.041,0.5059112254757053
Morris,New Jersey,223,19,1,1,0.4%,40.86201902,-74.5442741,2020-03-25 22:25 EDT,34,027,494.383,0.45106728993513123
Ocean,New Jersey,222,42,1,1,0.5%,39.90927434,-74.2969653,2020-03-25 22:25 EDT,34,029,591.939,0.3750386441846204
Somerset,New Jersey,117,15,1,1,0.9%,40.49859,-74.52249,2020-03-25 22:25 EDT,34,035,330.176,0.3543564644310913
Mercer,New Jersey,82,24,0,0,0.0%,40.28331911,-74.70157374,2020-03-25 22:25 EDT,34,021,368.762,0.22236564505019502
Camden,New Jersey,61,10,1,1,1.6%,39.94525,-75.11913,2020-03-25 22:25 EDT,34,007,507.367,0.12022855250735662
Burlington,New Jersey,48,6,0,0,0.0%,40.07687,-74.85775,2020-03-25 22:25 EDT,34,005,446.367,0.10753483120391966
Sussex,New Jersey,27,9,0,0,0.0%,41.13934496,-74.69067762,2020-03-25 22:25 EDT,34,037,142.298,0.18974265274283544
Hunterdon,New Jersey,25,0,0,0,0.0%,40.56725317,-74.91217921,2020-03-25 22:25 EDT,34,019,125.051,0.19991843327922207
Gloucester,New Jersey,23,4,0,0,0.0%,39.71720107,-75.14164366,2020-03-25 22:25 EDT,34,015,290.852,0.07907801906124076
Warren,New Jersey,18,3,0,0,0.0%,40.85732358,-74.997063,2020-03-25 22:25 EDT,34,041,106.293,0.1693432305043606
Atlantic,New Jersey,12,6,0,0,0.0%,39.4806564,-74.67264306,2020-03-25 22:25 EDT,34,001,268.539,0.044686246690424855
Cape May,New Jersey,4,1,0,0,0.0%,38.93547,-74.92137,2020-03-25 22:25 EDT,34,009,93.705,0.042687156501787525
Cumberland,New Jersey,3,1,0,0,0.0%,39.37311491,-75.11061925,2020-03-25 22:25 EDT,34,011,153.400,0.01955671447196871
Salem,New Jersey,1,0,0,0,0.0%,39.57661332,-75.35810746,2020-03-25 22:25 EDT,34,033,63.336,0.015788808892257165
Los Angeles,California,812,143,13,13,1.6%,34.053490000000004,-118.24532,2020-03-25 22:25 EDT,06,037,10098.052,0.08041154868285487
Santa Clara,California,459,84,17,17,3.7%,37.35579,-121.95508999999998,2020-03-25 22:25 EDT,06,085,1922.200,0.23878888773280615
San Diego,California,293,55,2,2,0.7%,32.71568,-117.16171,2020-03-25 22:25 EDT,06,073,3302.833,0.08871172111941475
Orange,California,187,35,1,1,0.5%,33.78787,-117.85071,2020-03-25 22:25 EDT,06,059,3164.182,0.0590990025226109
San Francisco,California,178,26,1,1,0.6%,37.77712,-122.41964,2020-03-25 22:25 EDT,06,075,870.044,0.20458735420277596
San Mateo,California,165,4,5,5,3.0%,37.54704,-122.31485,2020-03-25 22:25 EDT,06,081,765.935,0.21542297975676789
Alameda,California,135,0,2,2,1.5%,37.76683,-122.2453,2020-03-25 22:25 EDT,06,001,1643.700,0.0821317758715094
Sacramento,California,113,25,5,5,4.4%,38.57944000000001,-121.49085,2020-03-25 22:25 EDT,06,067,1510.023,0.07483329724116786
Contra Costa,California,108,22,1,1,0.9%,37.91793732,-121.9259354,2020-03-25 22:25 EDT,06,013,1133.247,0.09530137736962903
Riverside,California,105,48,8,8,7.6%,33.98171,-117.37404,2020-03-25 22:25 EDT,06,065,2383.286,0.044056819030531796
San Joaquin,California,71,11,3,3,4.2%,37.93479557,-121.2713112,2020-03-25 22:25 EDT,06,077,732.212,0.09696645233894009
San Bernardino,California,54,16,2,2,3.7%,34.10524,-117.29412,2020-03-25 22:25 EDT,06,071,2135.413,0.02528784829913464
Marin,California,53,0,0,0,0.0%,38.07188727,-122.7195348,2020-03-25 22:25 EDT,06,041,260.295,0.2036151289882633
San Luis Obispo,California,46,4,0,0,0.0%,35.28579000000001,-120.66275,2020-03-25 22:25 EDT,06,079,281.455,0.1634364285587394
Ventura,California,39,0,1,1,2.6%,34.28082,-119.29232,2020-03-25 22:25 EDT,06,111,848.112,0.04598449261418303
Sonoma,California,37,3,1,1,2.7%,38.29188,-122.45728,2020-03-25 22:25 EDT,06,097,501.317,0.07380559605997802
Solano,California,31,7,0,0,0.0%,38.27793363,-121.9272405,2020-03-25 22:25 EDT,06,095,438.530,0.07069071671265365
Placer,California,30,4,1,1,3.3%,39.05913563,-120.7536328,2020-03-25 22:25 EDT,06,061,380.077,0.07893137443202299
Santa Barbara,California,26,2,0,0,0.0%,34.41938,-119.69905,2020-03-25 22:25 EDT,06,083,443.738,0.058593133786153086
Santa Cruz,California,25,1,0,0,0.0%,36.97424,-122.03098,2020-03-25 22:25 EDT,06,087,273.765,0.09131919712161891
Kern,California,24,9,0,0,0.0%,35.34281638,-118.7299395,2020-03-25 22:25 EDT,06,029,883.053,0.027178436628379044
Monterey,California,24,0,1,1,4.2%,36.21714603,-121.2390196,2020-03-25 22:25 EDT,06,053,433.212,0.055400127420293065
Fresno,California,19,1,0,0,0.0%,36.74084000000001,-119.78552,2020-03-25 22:25 EDT,06,019,978.130,0.019424820831586802
Tulare,California,18,1,0,0,0.0%,36.20649,-119.34305,2020-03-25 22:25 EDT,06,107,460.477,0.039089900255604514
Stanislaus,California,12,1,0,0,0.0%,37.55932622,-120.9976619,2020-03-25 22:25 EDT,06,099,539.301,0.022251024937836202
Humboldt,California,10,5,0,0,0.0%,40.69879803,-123.8737147,2020-03-25 22:25 EDT,06,023,135.768,0.07365505862942667
Yolo,California,10,0,1,1,10.0%,38.73431,-121.81279,2020-03-25 22:25 EDT,06,113,214.977,0.04651660410183415
San Benito,California,9,2,1,1,11.1%,36.50506,-121.08332,2020-03-25 22:25 EDT,06,069,59.416,0.15147435034334186
Imperial,California,9,0,0,0,0.0%,32.84748,-115.56952,2020-03-25 22:25 EDT,06,025,180.216,0.04994007191370356
Madera,California,7,1,0,0,0.0%,36.96205,-120.06399,2020-03-25 22:25 EDT,06,039,155.013,0.045157502919110006
Nevada,California,7,3,0,0,0.0%,39.2616,-121.0161,2020-03-25 22:25 EDT,06,057,99.092,0.07064142413111048
Mono,California,4,2,0,0,0.0%,37.93749777,-118.8838882,2020-03-25 22:25 EDT,06,051,14.174,0.28220685762664033
Butte,California,4,0,0,0,0.0%,39.66709143,-121.600911,2020-03-25 22:25 EDT,06,007,227.075,0.017615325333039746
Shasta,California,3,0,1,1,33.3%,40.59828,-122.49095,2020-03-25 22:25 EDT,06,089,179.085,0.016751821760616466
El Dorado,California,3,0,0,0,0.0%,38.68217,-120.84683,2020-03-25 22:25 EDT,06,017,186.661,0.01607191646889281
Siskiyou,California,3,0,0,0,0.0%,41.59256366,-122.5407772,2020-03-25 22:25 EDT,06,093,43.540,0.06890215893431327
Yuba,California,3,0,0,0,0.0%,39.26918299,-121.3512653,2020-03-25 22:25 EDT,06,115,75.493,0.03973878372829269
Napa,California,3,0,0,0,0.0%,38.50647693,-122.3306091,2020-03-25 22:25 EDT,06,055,140.530,0.021347754927773428
Calaveras,California,2,0,0,0,0.0%,38.20473567,-120.5540655,2020-03-25 22:25 EDT,06,009,45.235,0.0442135514535205
Mendocino,California,2,0,0,0,0.0%,39.44024063,-123.3912784,2020-03-25 22:25 EDT,06,045,87.422,0.02287753654686463
Amador,California,2,0,0,0,0.0%,38.44606535,-120.651755,2020-03-25 22:25 EDT,06,005,37.829,0.05286949165983769
Merced,California,2,1,0,0,0.0%,37.19187429,-120.717739,2020-03-25 22:25 EDT,06,047,269.075,0.00743287187587104
Sutter,California,2,2,0,0,0.0%,39.034675390000075,-121.69484571099994,2020-03-25 22:25 EDT,06,101,95.872,0.020861148197596793
Inyo,California,1,1,0,0,0.0%,36.51106029700003,-117.41059194999997,2020-03-25 22:25 EDT,06,027,18.085,0.055294442908487694
King,Washington,1359,82,100,100,7.4%,47.49011813,-121.8043324,2020-03-25 22:25 EDT,53,033,2163.257,0.6282193932574817
Snohomish,Washington,634,20,16,16,2.5%,47.9124,-122.09306,2020-03-25 22:25 EDT,53,061,786.620,0.805980015763647
Pierce,Washington,155,17,2,2,1.3%,47.02270813,-122.1014408,2020-03-25 22:25 EDT,53,053,859.840,0.18026609601786378
Whatcom,Washington,66,0,2,2,3.0%,48.82559702,-121.7174182,2020-03-25 22:25 EDT,53,073,216.812,0.3044111949523089
Skagit,Washington,63,0,1,1,1.6%,48.47933023,-121.7280802,2020-03-25 22:25 EDT,53,057,123.907,0.5084458505169199
Island,Washington,54,0,1,1,1.9%,48.19160936,-122.6650075,2020-03-25 22:25 EDT,53,029,81.636,0.6614728796119358
Spokane,Washington,54,0,0,0,0.0%,47.65726,-117.41228,2020-03-25 22:25 EDT,53,063,497.875,0.10846095907607331
Yakima,Washington,51,0,1,1,2.0%,46.60448,-120.50721,2020-03-25 22:25 EDT,53,077,249.325,0.20455229118620274
Grant,Washington,27,0,1,1,3.7%,47.19885794,-119.4525987,2020-03-25 22:25 EDT,53,025,94.860,0.2846299810246679
Kitsap,Washington,27,7,0,0,0.0%,47.47496219,-122.6085325,2020-03-25 22:25 EDT,53,035,262.475,0.10286693970854366
Clark,Washington,16,0,4,4,25.0%,45.78187331,-122.4812785,2020-03-25 22:25 EDT,53,011,465.384,0.0343802107506919
Thurston,Washington,14,0,0,0,0.0%,46.91980578,-122.82986909999998,2020-03-25 22:25 EDT,53,067,274.684,0.05096765738084489
Benton,Washington,13,1,4,4,30.8%,46.24470273,-119.5147801,2020-03-25 22:25 EDT,53,005,194.168,0.06695232994108195
Jefferson,Washington,10,0,0,0,0.0%,47.74810608,-123.6000095,2020-03-25 22:25 EDT,53,031,30.856,0.32408607726212085
Chelan,Washington,10,0,1,1,10.0%,47.86707169,-120.6252677,2020-03-25 22:25 EDT,53,007,75.757,0.13200100320762437
Franklin,Washington,8,1,0,0,0.0%,38.55378,-91.00092,2020-03-25 22:25 EDT,53,021,90.660,0.08824178248400619
Kittitas,Washington,6,0,0,0,0.0%,46.98472,-120.41752,2020-03-25 22:25 EDT,53,037,44.825,0.13385387618516453
Klickitat,Washington,6,0,0,0,0.0%,45.87640914,-120.79203970000002,2020-03-25 22:25 EDT,53,039,21.396,0.28042624789680315
Clallam,Washington,4,0,0,0,0.0%,48.0493204,-123.9326675,2020-03-25 22:25 EDT,53,009,74.487,0.053700645750265154
Cowlitz,Washington,3,0,0,0,0.0%,46.19454048,-122.6783272,2020-03-25 22:25 EDT,53,015,105.112,0.028540984854250703
Lewis,Washington,2,0,0,0,0.0%,46.57779491,-122.3929158,2020-03-25 22:25 EDT,53,041,76.947,0.025991916513964156
Mason,Washington,2,0,0,0,0.0%,38.61504,-83.80988,2020-03-25 22:25 EDT,53,045,62.627,0.0319351078608268
Walla Walla,Washington,2,0,0,0,0.0%,46.07068,-118.34261,2020-03-25 22:25 EDT,53,071,60.236,0.0332027359054386
Stevens,Washington,2,0,0,0,0.0%,48.39910635,-117.8493243,2020-03-25 22:25 EDT,53,065,44.214,0.04523454109558059
San Juan,Washington,2,1,0,0,0.0%,48.57822862,-122.962979,2020-03-25 22:25 EDT,53,055,16.473,0.121410793419535
Whitman,Washington,2,0,0,0,0.0%,46.90122074,-117.5230423,2020-03-25 22:25 EDT,53,075,48.593,0.041158191509065085
Douglas,Washington,2,0,0,0,0.0%,47.73469002,-119.6899282,2020-03-25 22:25 EDT,53,017,41.371,0.04834304222764738
Grays Harbor,Washington,1,0,0,0,0.0%,47.15055235,-123.7737432,2020-03-25 22:25 EDT,53,027,71.967,0.013895257548598664
Columbia,Washington,1,0,0,0,0.0%,46.29757684,-117.9078634,2020-03-25 22:25 EDT,53,013,4.001,0.2499375156210947
Lincoln,Washington,1,0,0,0,0.0%,47.57305061,-118.4177041,2020-03-25 22:25 EDT,53,043,10.435,0.095831336847149
Adams,Washington,1,0,0,0,0.0%,31.57937,-91.29694,2020-03-25 22:25 EDT,53,001,19.452,0.05140859551717047
Wayne,Michigan,1122,249,21,21,1.9%,42.28515,-83.3836,2020-03-25 22:25 EDT,26,163,1761.382,0.6369998103761705
Oakland,Michigan,543,115,10,10,1.8%,42.74214,-83.16174000000002,2020-03-25 22:25 EDT,26,125,1250.843,0.4341072380786397
Macomb,Michigan,281,56,7,7,2.5%,42.69565,-82.92171,2020-03-25 22:25 EDT,26,099,868.704,0.32347036504954507
Washtenaw,Michigan,72,22,3,3,4.2%,42.25322942,-83.83877634,2020-03-25 22:25 EDT,26,161,365.961,0.19674227581627549
Genesee,Michigan,46,12,0,0,0.0%,43.0217016,-83.70675478,2020-03-25 22:25 EDT,26,049,409.361,0.1123702551049074
Kent,Michigan,36,5,1,1,2.8%,43.03216204,-85.54929822,2020-03-25 22:25 EDT,26,081,643.140,0.055975370836831795
Ingham,Michigan,18,3,0,0,0.0%,42.59709245,-84.37353421,2020-03-25 22:25 EDT,26,065,289.564,0.062162423505684405
Monroe,Michigan,18,6,0,0,0.0%,41.91606,-83.3979,2020-03-25 22:25 EDT,26,115,149.699,0.12024128417691503
Ottawa,Michigan,16,1,0,0,0.0%,42.96071229,-85.99516567,2020-03-25 22:25 EDT,26,139,284.034,0.056331284282867544
Livingston,Michigan,16,3,1,1,6.2%,42.60291818,-83.91152404,2020-03-25 22:25 EDT,26,093,188.482,0.08488874269160981
Jackson,Michigan,12,6,0,0,0.0%,42.24848235,-84.42344983,2020-03-25 22:25 EDT,26,075,158.913,0.07551301655622888
St. Clair,Michigan,10,2,0,0,0.0%,42.83189,-82.50220999999998,2020-03-25 22:25 EDT,26,147,159.566,0.06266999235426093
Berrien,Michigan,10,2,0,0,0.0%,41.95468698,-86.41222292,2020-03-25 22:25 EDT,26,021,154.807,0.06459656217096126
Saginaw,Michigan,9,1,0,0,0.0%,43.33502489,-84.05317757,2020-03-25 22:25 EDT,26,145,192.778,0.04668582514602289
Otsego,Michigan,6,1,0,0,0.0%,42.4606,-85.6964,2020-03-25 22:25 EDT,26,137,24.397,0.245931876870107
Clinton,Michigan,6,1,0,0,0.0%,42.94365426,-84.60151416,2020-03-25 22:25 EDT,26,037,77.896,0.0770257779603574
Midland,Michigan,6,1,0,0,0.0%,43.6468649,-84.38811027,2020-03-25 22:25 EDT,26,111,83.389,0.07195193610668074
Calhoun,Michigan,6,2,0,0,0.0%,42.24653649,-85.00558363,2020-03-25 22:25 EDT,26,025,134.473,0.04461862232567133
Kalamazoo,Michigan,5,2,0,0,0.0%,42.24543721,-85.53116967,2020-03-25 22:25 EDT,26,077,261.573,0.019115122738203105
Charlevoix,Michigan,4,1,0,0,0.0%,45.31653,-85.26071999999998,2020-03-25 22:25 EDT,26,029,26.219,0.1525611197986193
Bay,Michigan,3,1,0,0,0.0%,43.70732889,-83.99203709,2020-03-25 22:25 EDT,26,017,104.786,0.02862977878724257
Eaton,Michigan,3,0,0,0,0.0%,42.59607493,-84.83832067,2020-03-25 22:25 EDT,26,045,109.155,0.027483853236223717
Grand Traverse,Michigan,3,0,0,0,0.0%,44.66867927,-85.56047625,2020-03-25 22:25 EDT,26,055,91.746,0.032698973252239874
Muskegon,Michigan,3,0,0,0,0.0%,43.29120706,-86.15200005,2020-03-25 22:25 EDT,26,121,173.043,0.01733673133267454
Lenawee,Michigan,3,2,0,0,0.0%,41.895081617000066,-84.06637217799994,2020-03-25 22:25 EDT,26,091,98.474,0.030464894286816827
Montcalm,Michigan,2,1,0,0,0.0%,43.31095473,-85.1525018,2020-03-25 22:25 EDT,26,117,63.209,0.03164106377256404
Tuscola,Michigan,2,1,0,0,0.0%,43.46412684,-83.41682258,2020-03-25 22:25 EDT,26,157,53.250,0.03755868544600939
Gladwin,Michigan,2,0,0,0,0.0%,43.9906941,-84.38823148,2020-03-25 22:25 EDT,26,051,25.289,0.07908576851595554
Emmet,Michigan,2,0,0,0,0.0%,45.52025096,-84.89032852,2020-03-25 22:25 EDT,26,047,33.039,0.060534519809921604
Newaygo,Michigan,2,0,0,0,0.0%,43.55418492,-85.80088959,2020-03-25 22:25 EDT,26,123,48.142,0.04154376635785801
Hillsdale,Michigan,2,1,0,0,0.0%,41.88776412,-84.59292627,2020-03-25 22:25 EDT,26,059,45.830,0.04363953742090334
Kalkaska,Michigan,2,1,0,0,0.0%,44.68468247,-85.09024392,2020-03-25 22:25 EDT,26,079,17.463,0.11452785890167783
Isabella,Michigan,2,0,0,0,0.0%,43.64058966,-84.84678576,2020-03-25 22:25 EDT,26,073,70.775,0.0282585658777817
Sanilac,Michigan,2,2,0,0,0.0%,43.423566160000064,-82.82012594799994,2020-03-25 22:25 EDT,26,151,41.376,0.04833720030935808
Van Buren,Michigan,2,2,0,0,0.0%,42.25130725700007,-86.01888992499994,2020-03-25 22:25 EDT,26,159,75.272,0.026570305027101716
Leelanau,Michigan,1,0,0,0,0.0%,44.93849073,-85.81182341,2020-03-25 22:25 EDT,26,089,21.639,0.04621285641665512
Barry,Michigan,1,0,0,0,0.0%,42.59502105,-85.30897251,2020-03-25 22:25 EDT,26,015,60.057,0.01665084836072398
Wexford,Michigan,1,0,0,0,0.0%,44.33836176,-85.57838222,2020-03-25 22:25 EDT,26,165,33.111,0.03020144362900547
Clare,Michigan,1,0,0,0,0.0%,43.9878737,-84.84783104,2020-03-25 22:25 EDT,26,035,30.616,0.032662660047034234
Allegan,Michigan,1,0,0,0,0.0%,42.5912512,-85.88819122,2020-03-25 22:25 EDT,26,005,115.250,0.008676789587852495
Roscommon,Michigan,1,0,0,0,0.0%,44.33561169,-84.61161259999999,2020-03-25 22:25 EDT,26,143,23.877,0.041881308372073545
Chippewa,Michigan,1,0,0,0,0.0%,46.30381924,-84.59406579,2020-03-25 22:25 EDT,26,033,37.834,0.026431252312734577
Lapeer,Michigan,1,0,0,0,0.0%,43.09013207,-83.22178574,2020-03-25 22:25 EDT,26,087,88.202,0.011337611392031925
Manistee,Michigan,1,0,0,0,0.0%,44.33296585,-86.056664,2020-03-25 22:25 EDT,26,101,24.444,0.04090983472426771
Marquette,Michigan,1,0,0,0,0.0%,46.43125285,-87.64159342,2020-03-25 22:25 EDT,26,103,66.939,0.01493897429002525
Iosco,Michigan,1,1,0,0,0.0%,44.35582423300008,-83.63589798699995,2020-03-25 22:25 EDT,26,069,25.247,0.03960866637620311
Luce,Michigan,1,1,0,0,0.0%,46.470688180000074,-85.54429263199995,2020-03-25 22:25 EDT,26,095,6.364,0.15713387806411064
Miami-Dade,Florida,491,124,0,0,0.0%,25.61418208,-80.5679083,2020-03-25 22:25 EDT,12,086,2715.516,0.18081278106996979
Broward,Florida,412,100,3,3,0.7%,26.15224542,-80.48705340000002,2020-03-25 22:25 EDT,12,011,1909.151,0.21580273116165247
Palm Beach,Florida,141,37,3,3,2.1%,26.70288,-80.03661,2020-03-25 22:25 EDT,12,099,1446.277,0.09749169764851408
Hillsborough,Florida,123,28,0,0,0.0%,27.93023096,-82.30785534,2020-03-25 22:25 EDT,12,057,1378.883,0.0892026372070727
Orange,Florida,89,37,2,2,2.2%,41.33141,-74.35667,2020-03-25 22:25 EDT,12,095,1321.194,0.06736330924905805
Duval,Florida,60,10,3,3,5.0%,30.47844000000001,-81.62557,2020-03-25 22:25 EDT,12,031,924.229,0.06491897570840127
Collier,Florida,57,16,0,0,0.0%,26.11625563,-81.34013334,2020-03-25 22:25 EDT,12,021,363.922,0.15662696951544564
Pinellas,Florida,54,9,1,1,1.9%,27.9313392,-82.72194025,2020-03-25 22:25 EDT,12,103,957.875,0.056374787942059246
Lee,Florida,52,18,3,3,5.8%,26.57965162,-81.82468531,2020-03-25 22:25 EDT,12,071,718.679,0.07235497349999095
Alachua,Florida,46,9,0,0,0.0%,29.79309000000001,-82.49428,2020-03-25 22:25 EDT,12,001,263.148,0.17480657272713457
Osceola,Florida,39,13,0,0,0.0%,28.06812578,-81.14519655,2020-03-25 22:25 EDT,12,097,338.619,0.11517369078521877
