County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
St. Lawrence,New York,176,0,0,0,0.0%,0,0,44.17727,-76.16771999999997,2020-05-03 22:15 EDT,36,089,109.558,1.6064550283867907
Madison,New York,169,0,5,0,3.0%,113,0,42.91290749,-75.66978904,2020-05-03 22:15 EDT,36,053,71.359,2.3683067307557564
Genesee,New York,155,0,3,0,1.9%,81,0,43.00094016,-78.1936949,2020-05-03 22:15 EDT,36,037,58.112,2.6672632158590313
Greene,New York,155,0,5,0,3.2%,104,0,42.27654571,-74.12261588,2020-05-03 22:15 EDT,36,039,47.617,3.255139971018754
Tompkins,New York,132,0,0,0,0.0%,100,0,42.44933495,-76.47064359,2020-05-03 22:15 EDT,36,109,102.962,1.2820263786639732
Chemung,New York,124,0,1,0,0.8%,10,0,42.1411881,-76.76001059999999,2020-05-03 22:15 EDT,36,015,85.740,1.4462327968276185
Tioga,New York,103,0,10,0,9.7%,32,0,42.06057,-76.34519,2020-05-03 22:15 EDT,36,107,49.045,2.1001121419104902
Chenango,New York,99,0,0,0,0.0%,0,0,42.49349443,-75.61153709999998,2020-05-03 22:15 EDT,36,017,48.348,2.047654504839911
Orleans,New York,96,0,13,0,13.5%,31,0,43.252100586000005,-78.23124678499991,2020-05-03 22:15 EDT,36,073,41.175,2.3315118397085612
Ontario,New York,92,0,9,0,9.8%,47,0,42.85288942,-77.29981098,2020-05-03 22:15 EDT,36,069,109.472,0.8403975445776088
Fulton,New York,79,0,0,0,0.0%,0,0,43.11240266,-74.43516277,2020-05-03 22:15 EDT,36,035,53.743,1.4699588783655546
Livingston,New York,76,0,5,0,6.6%,41,0,42.72808354,-77.77543855,2020-05-03 22:15 EDT,36,051,63.907,1.1892280970785674
Wayne,New York,73,0,1,0,1.4%,46,0,42.474131,-77.09816,2020-05-03 22:15 EDT,36,117,90.856,0.8034692260280003
Delaware,New York,72,0,4,0,5.6%,45,0,42.19804334,-74.96635196,2020-05-03 22:15 EDT,36,025,45.502,1.582348028658081
Wyoming,New York,69,0,5,0,7.2%,47,0,42.70242659,-78.22443261,2020-05-03 22:15 EDT,36,121,40.565,1.70097374584001
Otsego,New York,67,0,4,0,6.0%,31,0,42.63373751,-75.03256231,2020-05-03 22:15 EDT,36,077,60.244,1.1121439479450235
Clinton,New York,66,0,4,0,6.1%,46,0,44.7904,-73.6006,2020-05-03 22:15 EDT,36,019,80.794,0.8168923434908533
Oswego,New York,66,0,3,0,4.5%,53,0,43.4365257,-76.14924403,2020-05-03 22:15 EDT,36,075,119.104,0.5541375604513702
Jefferson,New York,62,0,0,0,0.0%,9,0,44.04103424,-75.91225529,2020-05-03 22:15 EDT,36,045,114.448,0.5417307423458689
Herkimer,New York,61,0,3,0,4.9%,0,0,43.0259,-74.98433,2020-05-03 22:15 EDT,36,043,62.505,0.9759219262459002
Montgomery,New York,54,0,1,0,1.9%,33,0,42.90229179999999,-74.43960085,2020-05-03 22:15 EDT,36,057,49.426,1.0925423865981467
Cattaraugus,New York,53,3,0,0,0.0%,0,0,42.2485958350001,-78.678812022,2020-05-03 22:15 EDT,36,009,77.686,0.6822336070849316
Cayuga,New York,52,0,1,0,1.9%,46,0,42.92145204,-76.54917489,2020-05-03 22:15 EDT,36,011,77.868,0.6677967843016387
Schoharie,New York,43,0,0,0,0.0%,0,0,42.58820746,-74.44213588,2020-05-03 22:15 EDT,36,095,31.364,1.3709985971177145
Seneca,New York,42,0,0,0,0.0%,0,0,42.790068356999996,-76.822922724,2020-05-03 22:15 EDT,36,099,34.612,1.2134519819715708
Albany,New York,35,0,2,0,5.7%,616,54,42.65155,-73.75520999999998,2020-05-03 22:15 EDT,36,001,307.426,0.11384853590782823
Chautauqua,New York,35,0,3,0,8.6%,26,0,42.22826274,-79.36643298,2020-05-03 22:15 EDT,36,013,129.656,0.2699450854569013
Cortland,New York,32,0,0,0,0.0%,31,0,42.59500111,-76.07023743,2020-05-03 22:15 EDT,36,023,48.123,0.6649626997485609
Essex,New York,28,0,0,0,0.0%,8,0,44.10755697,-73.79125847,2020-05-03 22:15 EDT,36,031,37.751,0.7417022065640646
Yates,New York,18,0,1,0,5.6%,2,0,42.633345773,-77.11807677899999,2020-05-03 22:15 EDT,36,123,25.009,0.7197408932784197
Franklin,New York,15,0,0,0,0.0%,4,0,44.592675381999996,-74.3034218499999,2020-05-03 22:15 EDT,36,033,50.692,0.29590467923932773
Lewis,New York,9,0,0,0,0.0%,5,0,43.78473386600009,-75.448706117,2020-05-03 22:15 EDT,36,049,26.719,0.33683895355365095
Schuyler,New York,8,0,0,0,0.0%,6,0,42.370638971999995,-76.9851275,2020-05-03 22:15 EDT,36,097,17.992,0.4446420631391729
Hamilton,New York,3,0,0,0,0.0%,0,0,43.66130373,-74.49733573,2020-05-03 22:15 EDT,36,041,4.575,0.6557377049180327
Bergen,New Jersey,16185,211,1210,8,7.5%,0,0,40.95949149,-74.074442,2020-05-03 22:15 EDT,34,003,929.999,17.403244519617765
Hudson,New Jersey,15769,368,845,11,5.4%,314,0,40.74034231,-74.07410970000002,2020-05-03 22:15 EDT,34,017,668.631,23.58400971537365
Essex,New Jersey,14521,273,1282,17,8.8%,60,0,40.78779259,-74.24760059,2020-05-03 22:15 EDT,34,013,793.555,18.298668649305974
Passaic,New Jersey,13364,282,632,8,4.7%,0,0,40.86034,-74.12374,2020-05-03 22:15 EDT,34,031,504.041,26.51371614610716
Union,New Jersey,13225,229,738,7,5.6%,151,0,40.69635,-74.26957,2020-05-03 22:15 EDT,34,039,553.066,23.91215514965664
Middlesex,New Jersey,12597,384,639,21,5.1%,0,0,40.57936,-74.50067,2020-05-03 22:15 EDT,34,023,826.698,15.237728892533912
Ocean,New Jersey,6871,179,440,14,6.4%,0,0,39.90927434,-74.2969653,2020-05-03 22:15 EDT,34,029,591.939,11.60761497384021
Monmouth,New Jersey,6290,92,382,10,6.1%,0,0,40.2600411,-74.22194634,2020-05-03 22:15 EDT,34,025,623.387,10.090040376202905
Morris,New Jersey,5517,111,449,9,8.1%,1,0,40.86201902,-74.5442741,2020-05-03 22:15 EDT,34,027,494.383,11.159364298529681
Mercer,New Jersey,4504,233,255,3,5.7%,12,0,40.28331911,-74.70157374,2020-05-03 22:15 EDT,34,021,368.762,12.213839820805834
Camden,New Jersey,3973,200,163,2,4.1%,0,0,39.94525,-75.11913,2020-05-03 22:15 EDT,34,007,507.367,7.830623591995538
Somerset,New Jersey,3703,98,295,6,8.0%,0,0,40.49859,-74.52249,2020-05-03 22:15 EDT,34,035,330.176,11.21523066485753
Burlington,New Jersey,3043,164,149,3,4.9%,0,0,40.07687,-74.85775,2020-05-03 22:15 EDT,34,005,446.367,6.817260236531823
Gloucester,New Jersey,1384,50,51,1,3.7%,0,0,39.71720107,-75.14164366,2020-05-03 22:15 EDT,34,015,290.852,4.758433842641618
Atlantic,New Jersey,1075,25,49,1,4.6%,71,0,39.4806564,-74.67264306,2020-05-03 22:15 EDT,34,001,268.539,4.003142932683893
Sussex,New Jersey,969,20,115,1,11.9%,0,0,41.13934496,-74.69067762,2020-05-03 22:15 EDT,34,037,142.298,6.80965298177065
Warren,New Jersey,957,16,86,2,9.0%,76,0,40.85732358,-74.997063,2020-05-03 22:15 EDT,34,041,106.293,9.00341508848184
Cumberland,New Jersey,881,72,17,1,1.9%,0,0,39.37311491,-75.11061925,2020-05-03 22:15 EDT,34,011,153.400,5.743155149934811
Hunterdon,New Jersey,661,39,37,2,5.6%,0,0,40.56725317,-74.91217921,2020-05-03 22:15 EDT,34,019,125.051,5.2858433759026315
Cape May,New Jersey,344,7,24,1,7.0%,45,0,38.93547,-74.92137,2020-05-03 22:15 EDT,34,009,93.705,3.6710954591537273
Salem,New Jersey,270,9,13,1,4.8%,0,0,39.57661332,-75.35810746,2020-05-03 22:15 EDT,34,033,63.336,4.262978400909435
Middlesex,Massachusetts,15370,322,972,49,6.3%,748,0,42.48559407,-71.3917913,2020-05-03 22:15 EDT,25,017,1595.192,9.63520378738108
Suffolk,Massachusetts,13777,171,588,19,4.3%,3046,0,42.33189157,-71.07537429,2020-05-03 22:15 EDT,25,025,791.766,17.40034303064289
Essex,Massachusetts,9542,180,499,15,5.2%,230,0,42.63251,-70.78113,2020-05-03 22:15 EDT,25,009,781.024,12.217294218871636
Worcester,Massachusetts,6288,159,312,20,5.0%,8,0,42.26341,-71.80219,2020-05-03 22:15 EDT,25,027,822.280,7.647030208688038
Norfolk,Massachusetts,6280,93,550,15,8.8%,334,0,42.11941,-71.33083,2020-05-03 22:15 EDT,25,021,698.249,8.993926235483332
Plymouth,Massachusetts,5507,98,323,11,5.9%,344,0,41.92808,-70.6568,2020-05-03 22:15 EDT,25,023,512.135,10.753024104972322
Hampden,Massachusetts,4066,63,398,11,9.8%,0,0,42.064613,-72.422,2020-05-03 22:15 EDT,25,013,469.116,8.667365854074472
Bristol,Massachusetts,4019,103,198,11,4.9%,0,0,41.79836956,-71.11428121,2020-05-03 22:15 EDT,25,005,558.905,7.190846387131981
Barnstable,Massachusetts,946,9,47,1,5.0%,0,0,41.70194,-70.30442,2020-05-03 22:15 EDT,25,001,213.690,4.426973653423183
Hampshire,Massachusetts,559,10,36,3,6.4%,0,0,42.3402715,-72.66940388,2020-05-03 22:15 EDT,25,015,161.159,3.468624153786013
Berkshire,Massachusetts,451,3,36,0,8.0%,0,0,42.51105,-73.19426,2020-05-03 22:15 EDT,25,003,127.328,3.5420331741643634
Franklin,Massachusetts,269,6,37,0,13.8%,0,0,42.58654867,-72.59777313,2020-05-03 22:15 EDT,25,011,70.935,3.7922041305420455
Cook,Illinois,42324,2097,1786,43,4.2%,2,0,41.84014932,-87.81682325,2020-05-03 22:15 EDT,17,031,5223.719,8.102273495186093
Lake,Illinois,4161,186,145,4,3.5%,0,0,42.32327645,-88.00353452,2020-05-03 22:15 EDT,17,097,703.619,5.913711824154834
DuPage,Illinois,3611,179,192,4,5.3%,100,0,41.85194049,-88.08561127,2020-05-03 22:15 EDT,17,043,931.743,3.8755322014761577
Will,Illinois,2868,72,162,0,5.6%,0,0,41.44505655,-87.97865231,2020-05-03 22:15 EDT,17,197,688.697,4.164385789396498
Kane,Illinois,1935,132,57,3,2.9%,0,0,41.93887565,-88.42863925,2020-05-03 22:15 EDT,17,089,530.839,3.645173018561183
McHenry,Illinois,738,45,37,0,5.0%,0,0,42.32621,-88.26731,2020-05-03 22:15 EDT,17,111,307.789,2.397746508159811
Winnebago,Illinois,579,58,16,5,2.8%,0,0,42.26568,-89.24139,2020-05-03 22:15 EDT,17,201,286.174,2.0232445994395016
St. Clair,Illinois,537,30,33,0,6.1%,0,0,38.46996471,-89.92749975,2020-05-03 22:15 EDT,17,163,263.463,2.038236868175038
Rock Island,Illinois,436,24,9,0,2.1%,0,0,41.51196,-90.57607,2020-05-03 22:15 EDT,17,161,145.275,3.001204611942867
Madison,Illinois,365,28,24,2,6.6%,72,0,38.83006224,-89.9017802,2020-05-03 22:15 EDT,17,119,265.670,1.3738848947942937
Kankakee,Illinois,358,0,26,0,7.3%,59,0,41.13771418,-87.86181763,2020-05-03 22:15 EDT,17,091,111.061,3.2234537776537215
Kendall,Illinois,305,14,6,0,2.0%,76,0,41.59058793,-88.42880574,2020-05-03 22:15 EDT,17,093,124.626,2.447322388586651
Sangamon,Illinois,208,1,11,0,5.3%,31,0,39.75815792,-89.65888740000004,2020-05-03 22:15 EDT,17,167,197.661,1.0523067271743036
Randolph,Illinois,179,13,1,0,0.6%,35,0,38.054123317000105,-89.823777353,2020-05-03 22:15 EDT,17,157,32.546,5.49990782277392
Champaign,Illinois,177,21,6,0,3.4%,62,0,40.1142,-88.2435,2020-05-03 22:15 EDT,17,019,209.448,0.8450784920362095
Jackson,Illinois,139,14,9,0,6.5%,14,0,37.78549498,-89.38103883,2020-05-03 22:15 EDT,17,077,58.551,2.3739987361445576
Boone,Illinois,138,9,11,0,8.0%,0,0,42.3230792850001,-88.82337269999991,2020-05-03 22:15 EDT,17,007,53.606,2.57433869342984
Ogle,Illinois,129,7,1,0,0.8%,0,0,42.04264493,-89.320671513,2020-05-03 22:15 EDT,17,141,51.328,2.5132481296758105
DeKalb,Illinois,125,11,1,0,0.8%,31,0,41.89355666,-88.77029027,2020-05-03 22:15 EDT,17,037,104.200,1.199616122840691
Macon,Illinois,122,3,12,0,9.8%,0,0,39.860005958,-88.961581688,2020-05-03 22:15 EDT,17,115,106.512,1.145410845726303
Clinton,Illinois,112,2,5,0,4.5%,11,0,40.1536,-88.9645,2020-05-03 22:15 EDT,17,027,37.628,2.976506856596152
Peoria,Illinois,106,5,3,0,2.8%,13,0,40.69236,-89.58799,2020-05-03 22:15 EDT,17,143,184.463,0.5746409849129636
McLean,Illinois,99,0,3,0,3.0%,73,0,40.4908761,-88.84731521,2020-05-03 22:15 EDT,17,113,173.219,0.5715308366865066
Whiteside,Illinois,92,0,6,0,6.5%,10,0,41.75533495,-89.91231676,2020-05-03 22:15 EDT,17,195,56.396,1.631321370309951
Jefferson,Illinois,86,2,15,1,17.4%,0,0,38.300505205,-88.92399427,2020-05-03 22:15 EDT,17,081,38.169,2.2531373627813145
Warren,Illinois,78,3,0,0,0.0%,0,0,40.84883665800004,-90.61501603899995,2020-05-03 22:15 EDT,17,187,17.338,4.498788787634099
Monroe,Illinois,75,4,11,1,14.7%,0,0,38.27850832,-90.17455562,2020-05-03 22:15 EDT,17,133,33.936,2.21004243281471
LaSalle,Illinois,67,2,1,0,1.5%,8,0,41.34400744,-88.88594642,2020-05-03 22:15 EDT,17,099,110.401,0.6068785608826006
Stephenson,Illinois,63,10,0,0,0.0%,5,0,42.35183834,-89.66225046,2020-05-03 22:15 EDT,17,177,45.433,1.38665727554861
Knox,Illinois,51,0,0,0,0.0%,0,0,40.931789321,-90.21320076399999,2020-05-03 22:15 EDT,17,095,50.999,1.0000196082276125
Henry,Illinois,50,0,0,0,0.0%,0,0,41.353097102,-90.13137241,2020-05-03 22:15 EDT,17,073,49.464,1.0108361636745917
Tazewell,Illinois,47,4,3,0,6.4%,0,0,40.507503246999995,-89.513517454,2020-05-03 22:15 EDT,17,179,133.852,0.351134088396139
Jasper,Illinois,45,0,5,0,11.1%,0,0,39.0100025250001,-88.15380616200001,2020-05-03 22:15 EDT,17,079,9.598,4.688476765992916
Grundy,Illinois,43,2,0,0,0.0%,0,0,41.28509707,-88.41849383,2020-05-03 22:15 EDT,17,063,50.509,0.8513334257261084
Adams,Illinois,40,0,1,0,2.5%,5,0,39.98779601,-91.18448433,2020-05-03 22:15 EDT,17,001,66.427,0.6021647823927019
Cass,Illinois,40,0,0,0,0.0%,0,0,39.974042097000044,-90.24734567399996,2020-05-03 22:15 EDT,17,017,12.665,3.158310303987367
Iroquois,Illinois,38,1,0,0,0.0%,0,0,40.747229334000004,-87.824303344,2020-05-03 22:15 EDT,17,075,28.169,1.3490006745003373
McDonough,Illinois,35,9,1,0,2.9%,0,0,40.456237833000046,-90.67784734499998,2020-05-03 22:15 EDT,17,109,30.875,1.1336032388663968
Marion,Illinois,34,0,0,0,0.0%,0,0,38.64958383200009,-88.9189293159999,2020-05-03 22:15 EDT,17,121,38.084,0.8927633651927318
Williamson,Illinois,34,2,0,0,0.0%,6,0,37.73016812,-88.92990905,2020-05-03 22:15 EDT,17,199,67.299,0.5052081011604928
Perry,Illinois,34,3,0,0,0.0%,0,0,38.08373454600007,-89.36704277599995,2020-05-03 22:15 EDT,17,145,21.384,1.5899738121960343
Macoupin,Illinois,32,0,0,0,0.0%,11,0,39.26100111,-89.924402145,2020-05-03 22:15 EDT,17,117,45.719,0.6999278199435685
Christian,Illinois,28,0,4,0,14.3%,0,0,39.54577609,-89.27725101,2020-05-03 22:15 EDT,17,021,33.231,0.842586741295778
Montgomery,Illinois,28,1,1,0,3.6%,0,0,39.23103717300009,-89.478822903,2020-05-03 22:15 EDT,17,135,29.009,0.9652176910613948
Union,Illinois,28,7,0,0,0.0%,0,0,37.471730095000055,-89.25250896299997,2020-05-03 22:15 EDT,17,181,17.127,1.6348455654814038
Lee,Illinois,25,2,0,0,0.0%,3,0,41.74620410900009,-89.30033537899997,2020-05-03 22:15 EDT,17,103,34.527,0.724071016885336
Livingston,Illinois,24,3,1,0,4.2%,0,0,40.891555,-88.55772305,2020-05-03 22:15 EDT,17,105,36.324,0.6607201850016519
Morgan,Illinois,24,0,1,0,4.2%,0,0,39.715562618,-90.20152880799999,2020-05-03 22:15 EDT,17,137,34.426,0.697147504792889
Coles,Illinois,22,0,1,0,4.5%,0,0,39.52028617,-88.22175501,2020-05-03 22:15 EDT,17,029,51.736,0.42523581258698
Douglas,Illinois,20,1,0,0,0.0%,0,0,39.769450088,-88.217325396,2020-05-03 22:15 EDT,17,041,19.714,1.014507456629806
Pulaski,Illinois,20,0,0,0,0.0%,0,0,37.13833,-89.13879,2020-05-03 22:15 EDT,17,153,5.611,3.5644270183567985
Vermilion,Illinois,18,0,1,0,5.6%,0,0,40.183406303000005,-87.732809099,2020-05-03 22:15 EDT,17,183,78.407,0.22957133929368553
Fayette,Illinois,16,0,2,0,12.5%,0,0,39.000167096999995,-89.0241058839999,2020-05-03 22:15 EDT,17,051,21.724,0.7365126127784938
Menard,Illinois,15,3,0,0,0.0%,0,0,40.027393864000004,-89.8021560939999,2020-05-03 22:15 EDT,17,129,12.367,1.2129053125252687
Jo Daviess,Illinois,13,0,0,0,0.0%,0,0,42.36604806,-90.20521679,2020-05-03 22:15 EDT,17,085,21.834,0.5954016671246679
Washington,Illinois,13,0,0,0,0.0%,2,0,38.35225393,-89.41049152,2020-05-03 22:15 EDT,17,189,14.155,0.9184033910279054
Woodford,Illinois,13,0,1,0,7.7%,0,0,40.84437,-89.02781,2020-05-03 22:15 EDT,17,203,38.817,0.33490480974830616
Jersey,Illinois,13,0,1,0,7.7%,5,0,39.086770582,-90.3566413809999,2020-05-03 22:15 EDT,17,083,22.069,0.5890615795912818
Mason,Illinois,13,1,0,0,0.0%,0,0,40.2402083960001,-89.91585774299999,2020-05-03 22:15 EDT,17,125,13.778,0.9435331688198578
Bureau,Illinois,12,1,0,0,0.0%,0,0,41.404149902,-89.528661599,2020-05-03 22:15 EDT,17,011,33.381,0.3594859351127887
Carroll,Illinois,10,1,2,0,20.0%,0,0,42.070473952,-89.9281067509999,2020-05-03 22:15 EDT,17,015,14.562,0.6867188572998214
Crawford,Illinois,10,0,0,0,0.0%,0,0,39.0027131850001,-87.75955070299999,2020-05-03 22:15 EDT,17,033,19.088,0.5238893545683151
Franklin,Illinois,10,1,0,0,0.0%,0,0,37.992252638000004,-88.924210117,2020-05-03 22:15 EDT,17,055,39.127,0.2555779896235337
Shelby,Illinois,10,0,1,0,10.0%,0,0,39.3911615150001,-88.80548709999991,2020-05-03 22:15 EDT,17,173,21.832,0.45804323928178825
Ford,Illinois,9,0,1,0,11.1%,0,0,40.5971646460001,-88.2232756609999,2020-05-03 22:15 EDT,17,053,13.398,0.6717420510523959
Mercer,Illinois,8,0,0,0,0.0%,0,0,41.2054074390001,-90.73868385600001,2020-05-03 22:15 EDT,17,131,15.693,0.5097814312113681
Hancock,Illinois,8,0,0,0,0.0%,0,0,40.4021787410001,-91.15974934199993,2020-05-03 22:15 EDT,17,067,18.112,0.4416961130742049
Logan,Illinois,7,0,0,0,0.0%,2,0,40.124526836,-89.36752216699993,2020-05-03 22:15 EDT,17,107,29.207,0.23966857260245833
Piatt,Illinois,7,0,0,0,0.0%,2,0,40.0103098220001,-88.591068206,2020-05-03 22:15 EDT,17,147,16.427,0.4261277165641931
Bond,Illinois,6,0,1,0,16.7%,2,0,38.886824749,-89.435512955,2020-05-03 22:15 EDT,17,005,16.712,0.35902345619913834
Effingham,Illinois,6,0,1,0,16.7%,0,0,39.0597614260001,-88.589844192,2020-05-03 22:15 EDT,17,049,34.174,0.1755720723356938
Clark,Illinois,5,0,0,0,0.0%,0,0,39.333570578,-87.787677393,2020-05-03 22:15 EDT,17,023,15.836,0.3157362970447083
Moultrie,Illinois,5,0,0,0,0.0%,0,0,39.641490903000005,-88.619282343,2020-05-03 22:15 EDT,17,139,14.703,0.3400666530640006
Henderson,Illinois,5,0,0,0,0.0%,0,0,40.81745032300007,-90.92148018199998,2020-05-03 22:15 EDT,17,071,6.884,0.7263219058686811
Marshall,Illinois,4,0,0,0,0.0%,0,0,41.033146135,-89.3447671009999,2020-05-03 22:15 EDT,17,123,11.794,0.33915550279803286
Massac,Illinois,4,0,0,0,0.0%,2,0,37.219332643,-88.7075864219999,2020-05-03 22:15 EDT,17,127,14.430,0.2772002772002772
Saline,Illinois,4,1,0,0,0.0%,1,0,37.7531395600001,-88.540753411,2020-05-03 22:15 EDT,17,165,24.231,0.16507779290990882
Lawrence,Illinois,4,1,0,0,0.0%,0,0,38.719916493,-87.726769979,2020-05-03 22:15 EDT,17,101,16.189,0.2470813515349929
Johnson,Illinois,4,0,0,0,0.0%,0,0,37.45958835500005,-88.88080163399998,2020-05-03 22:15 EDT,17,087,12.602,0.3174099349309633
Alexander,Illinois,4,0,0,0,0.0%,0,0,37.19640674400007,-89.33723930499997,2020-05-03 22:15 EDT,17,003,6.532,0.612369871402327
Cumberland,Illinois,3,0,0,0,0.0%,0,0,39.27332831,-88.24016822,2020-05-03 22:15 EDT,17,035,10.865,0.2761159687068569
De Witt,Illinois,3,0,0,0,0.0%,1,0,40.1856000000001,-88.78604,2020-05-03 22:15 EDT,17,039,16.042,0.18700910110958732
Richland,Illinois,3,0,0,0,0.0%,0,0,38.712331152,-88.085118489,2020-05-03 22:15 EDT,17,159,15.881,0.1889049807946603
Fulton,Illinois,3,0,0,0,0.0%,0,0,40.47275446000003,-90.20751673399995,2020-05-03 22:15 EDT,17,057,35.418,0.08470269354565475
Greene,Illinois,3,0,0,0,0.0%,0,0,39.35610505600005,-90.39045797499996,2020-05-03 22:15 EDT,17,061,13.218,0.22696323195642307
Gallatin,Illinois,2,0,0,0,0.0%,0,0,37.7629541680001,-88.23091585200001,2020-05-03 22:15 EDT,17,059,5.157,0.38782237735117314
Clay,Illinois,2,0,0,0,0.0%,0,0,38.75413226300003,-88.49016093599995,2020-05-03 22:15 EDT,17,025,13.338,0.149947518368571
Wayne,Illinois,2,0,0,0,0.0%,0,0,38.42954084900003,-88.42556264199999,2020-05-03 22:15 EDT,17,191,16.487,0.12130769697337294
Hamilton,Illinois,2,0,0,0,0.0%,0,0,38.08155417800003,-88.53906949999998,2020-05-03 22:15 EDT,17,065,8.221,0.24327940639824838
White,Illinois,2,0,0,0,0.0%,0,0,38.08746945400003,-88.17955970299994,2020-05-03 22:15 EDT,17,193,14.025,0.14260249554367202
Pike,Illinois,1,0,0,0,0.0%,0,0,39.623384978000004,-90.88186593100001,2020-05-03 22:15 EDT,17,149,15.754,0.06347594261774787
Calhoun,Illinois,1,0,0,0,0.0%,1,0,39.1725795180001,-90.6642685459999,2020-05-03 22:15 EDT,17,013,4.858,0.20584602717167558
Wabash,Illinois,1,0,0,0,0.0%,0,0,38.445986033000004,-87.844341465,2020-05-03 22:15 EDT,17,185,11.573,0.08640801866413203
Stark,Illinois,1,0,0,0,0.0%,0,0,41.093370104,-89.79742375,2020-05-03 22:15 EDT,17,175,5.500,0.18181818181818182
Schuyler,Illinois,1,0,0,0,0.0%,0,0,40.158103032,-90.61534194,2020-05-03 22:15 EDT,17,169,7.064,0.14156285390713477
Hardin,Illinois,1,0,0,0,0.0%,0,0,37.51885136100003,-88.26889118899997,2020-05-03 22:15 EDT,17,069,4.009,0.24943876278373664
Brown,Illinois,1,0,0,0,0.0%,0,0,39.96178957400008,-90.75034308899995,2020-05-03 22:15 EDT,17,009,6.675,0.149812734082397
Los Angeles,California,25699,763,1231,19,4.8%,232,0,34.053490000000004,-118.24532,2020-05-03 22:15 EDT,06,037,10098.052,2.544946292611684
Riverside,California,4180,16,161,0,3.9%,700,0,33.98171,-117.37404,2020-05-03 22:15 EDT,06,065,2383.286,1.753880986167837
San Diego,California,3927,85,139,1,3.5%,1138,0,32.71568,-117.16171,2020-05-03 22:15 EDT,06,073,3302.833,1.1889792793035554
Orange,California,2743,107,52,0,1.9%,0,0,33.78787,-117.85071,2020-05-03 22:15 EDT,06,059,3164.182,0.8668907161471748
